Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Datetime,,,,,
2025-01-02 16:30:00+00:00,244.7899932861328,245.15499877929688,244.67999267578125,244.90989685058594,425247
2025-01-02 16:45:00+00:00,244.63999938964844,245.24000549316406,244.52000427246094,244.82000732421875,698122
2025-01-02 17:00:00+00:00,245.1136932373047,245.25,244.56069946289062,244.67999267578125,645551
2025-01-02 17:15:00+00:00,243.42860412597656,245.11000061035156,243.32000732421875,245.11000061035156,1076289
2025-01-02 17:30:00+00:00,242.61000061035156,243.41000366210938,242.39999389648438,243.41000366210938,1221435
2025-01-02 17:45:00+00:00,242.98500061035156,243.0800018310547,242.30999755859375,242.64999389648438,9090992
2025-01-02 18:00:00+00:00,242.55999755859375,243.02999877929688,242.39259338378906,242.6999969482422,914615
2025-01-02 18:15:00+00:00,242.6862030029297,242.91990661621094,242.30999755859375,242.56500244140625,875247
2025-01-02 18:30:00+00:00,242.62620544433594,242.69000244140625,242.17999267578125,242.6699981689453,1129322
2025-01-02 18:45:00+00:00,242.22999572753906,242.6199951171875,241.82009887695312,242.61000061035156,957281
2025-01-02 19:00:00+00:00,242.19000244140625,242.74000549316406,242.02999877929688,242.22999572753906,783067
2025-01-02 19:15:00+00:00,242.4884033203125,242.83999633789062,242.1300048828125,242.1999969482422,758362
2025-01-02 19:30:00+00:00,242.33999633789062,242.52000427246094,242.14999389648438,242.47999572753906,620966
2025-01-02 19:45:00+00:00,241.9600067138672,242.63900756835938,241.87130737304688,242.33999633789062,847167
2025-01-02 20:00:00+00:00,243.25,243.44000244140625,241.97000122070312,241.97000122070312,923384
2025-01-02 20:15:00+00:00,243.23109436035156,243.42999267578125,243.02000427246094,243.22999572753906,935169
2025-01-02 20:30:00+00:00,243.52000427246094,243.63999938964844,243.01019287109375,243.25,953620
2025-01-02 20:45:00+00:00,243.82000732421875,243.9499969482422,243.32000732421875,243.52000427246094,3062807
2025-01-03 14:30:00+00:00,243.88999938964844,243.94000244140625,241.94000244140625,243.3699951171875,4602998
2025-01-03 14:45:00+00:00,243.09500122070312,244.17999267578125,242.37060546875,243.88499450683594,1882185
2025-01-03 15:00:00+00:00,243.3699951171875,244.0,242.69000244140625,243.11000061035156,1413109
2025-01-03 15:15:00+00:00,242.4597930908203,243.53990173339844,242.35000610351562,243.38999938964844,1237237
2025-01-03 15:30:00+00:00,242.83999633789062,242.89999389648438,242.13999938964844,242.4499969482422,1373548
2025-01-03 15:45:00+00:00,243.00750732421875,243.25,242.74839782714844,242.8249969482422,1660546
2025-01-03 16:00:00+00:00,243.22500610351562,243.6376953125,242.67999267578125,243.02999877929688,754026
2025-01-03 16:15:00+00:00,243.49000549316406,243.67559814453125,243.17999267578125,243.22520446777344,622983
2025-01-03 16:30:00+00:00,243.7949981689453,244.04859924316406,243.39149475097656,243.6280059814453,743321
2025-01-03 16:45:00+00:00,243.32009887695312,243.86000061035156,243.3000030517578,243.77999877929688,504322
2025-01-03 17:00:00+00:00,242.7760009765625,243.5189971923828,242.75,243.33999633789062,710267
2025-01-03 17:15:00+00:00,242.7707061767578,243.00999450683594,242.6699981689453,242.77000427246094,655857
2025-01-03 17:30:00+00:00,242.6490020751953,242.91000366210938,242.55999755859375,242.77999877929688,517300
2025-01-03 17:45:00+00:00,242.5279998779297,242.75,242.38999938964844,242.63999938964844,629282
2025-01-03 18:00:00+00:00,242.74310302734375,242.94000244140625,242.27999877929688,242.51499938964844,689581
2025-01-03 18:15:00+00:00,243.00999450683594,243.16000366210938,242.72300720214844,242.72300720214844,568649
2025-01-03 18:30:00+00:00,243.0500030517578,243.05999755859375,242.58999633789062,243.0,612024
2025-01-03 18:45:00+00:00,242.72000122070312,243.0554962158203,242.57000732421875,243.0491943359375,522803
2025-01-03 19:00:00+00:00,242.8699951171875,242.98500061035156,242.57000732421875,242.6999969482422,505401
2025-01-03 19:15:00+00:00,242.6699981689453,242.88999938964844,242.6699981689453,242.8780059814453,461623
2025-01-03 19:30:00+00:00,243.2873992919922,243.32009887695312,242.63999938964844,242.66000366210938,733120
2025-01-03 19:45:00+00:00,243.25999450683594,243.44239807128906,243.0605010986328,243.2899932861328,531522
2025-01-03 20:00:00+00:00,242.90499877929688,243.25990295410156,242.8249969482422,243.25,486541
2025-01-03 20:15:00+00:00,242.85000610351562,242.9971923828125,242.8000030517578,242.88999938964844,394554
2025-01-03 20:30:00+00:00,242.88999938964844,242.89500427246094,242.61000061035156,242.83999633789062,683350
2025-01-03 20:45:00+00:00,243.3000030517578,243.60000610351562,242.66000366210938,242.88499450683594,2343986
2025-01-06 14:30:00+00:00,244.63999938964844,246.1826934814453,243.83999633789062,244.3300018310547,5892888
2025-01-06 14:45:00+00:00,244.42559814453125,245.02000427246094,244.17999267578125,244.7100067138672,1766628
2025-01-06 15:00:00+00:00,245.3699951171875,245.4199981689453,244.44000244140625,244.47000122070312,1712903
2025-01-06 15:15:00+00:00,245.5500030517578,245.77000427246094,245.1999969482422,245.3699951171875,1205180
2025-01-06 15:30:00+00:00,246.0500030517578,246.14999389648438,245.3300018310547,245.5399932861328,1140326
2025-01-06 15:45:00+00:00,246.33999633789062,246.4600067138672,245.9600067138672,246.0500030517578,1113695
2025-01-06 16:00:00+00:00,246.75,247.3300018310547,246.30999755859375,246.35000610351562,800947
2025-01-06 16:15:00+00:00,246.74000549316406,246.82339477539062,246.21499633789062,246.75999450683594,818837
2025-01-06 16:30:00+00:00,246.1558074951172,246.76100158691406,246.0399932861328,246.7550048828125,560743
2025-01-06 16:45:00+00:00,246.25,246.33999633789062,245.88999938964844,246.1510009765625,504201
2025-01-06 17:00:00+00:00,246.00999450683594,246.49000549316406,245.97000122070312,246.25,409610
2025-01-06 17:15:00+00:00,245.77000427246094,246.14999389648438,245.7012939453125,246.02000427246094,383153
2025-01-06 17:30:00+00:00,245.42999267578125,245.8699951171875,245.35000610351562,245.75999450683594,465821
2025-01-06 17:45:00+00:00,244.9499969482422,245.43629455566406,244.72999572753906,245.43629455566406,757877
2025-01-06 18:00:00+00:00,244.82000732421875,245.01210021972656,244.47999572753906,244.97999572753906,491093
2025-01-06 18:15:00+00:00,245.02999877929688,245.0500030517578,244.60000610351562,244.80999755859375,450041
2025-01-06 18:30:00+00:00,244.9499969482422,245.11000061035156,244.8699951171875,245.02999877929688,428128
2025-01-06 18:45:00+00:00,244.8699951171875,245.1199951171875,244.60000610351562,244.9539031982422,366172
2025-01-06 19:00:00+00:00,245.02000427246094,245.10000610351562,244.72000122070312,244.8699951171875,385508
2025-01-06 19:15:00+00:00,244.97999572753906,245.17999267578125,244.97000122070312,245.02000427246094,328406
2025-01-06 19:30:00+00:00,245.05630493164062,245.08990478515625,244.8699951171875,244.97999572753906,354303
2025-01-06 19:45:00+00:00,244.58999633789062,245.1300048828125,244.5,245.05999755859375,429009
2025-01-06 20:00:00+00:00,244.73899841308594,244.8300018310547,244.4250030517578,244.57000732421875,432008
2025-01-06 20:15:00+00:00,244.89500427246094,244.97500610351562,244.6125030517578,244.74000549316406,451633
2025-01-06 20:30:00+00:00,244.61000061035156,245.0500030517578,244.55999755859375,244.91000366210938,529836
2025-01-06 20:45:00+00:00,244.97999572753906,245.33999633789062,244.4199981689453,244.63999938964844,11634496
2025-01-07 14:30:00+00:00,244.9199981689453,245.1199951171875,242.8300018310547,242.97999572753906,4000810
2025-01-07 14:45:00+00:00,244.90530395507812,245.36000061035156,244.6699981689453,244.91000366210938,1371771
2025-01-07 15:00:00+00:00,244.75,245.0,244.343994140625,244.89999389648438,1443482
2025-01-07 15:15:00+00:00,245.1649932861328,245.5500030517578,244.19509887695312,244.718994140625,1405117
2025-01-07 15:30:00+00:00,244.94500732421875,245.3800048828125,244.4199981689453,245.16000366210938,1373835
2025-01-07 15:45:00+00:00,244.6699981689453,244.93499755859375,244.02999877929688,244.93499755859375,1110273
2025-01-07 16:00:00+00:00,244.14599609375,244.77999877929688,243.8699951171875,244.6699981689453,499804
2025-01-07 16:15:00+00:00,243.77000427246094,244.27000427246094,243.7100067138672,244.14500427246094,527413
2025-01-07 16:30:00+00:00,243.54800415039062,243.85499572753906,243.1699981689453,243.74000549316406,638234
2025-01-07 16:45:00+00:00,243.0800018310547,243.8751983642578,243.0,243.59800720214844,455595
2025-01-07 17:00:00+00:00,243.1199951171875,243.30999755859375,242.91000366210938,243.05999755859375,455085
2025-01-07 17:15:00+00:00,242.38999938964844,243.1699981689453,242.13819885253906,243.1199951171875,678525
2025-01-07 17:30:00+00:00,242.0594940185547,242.72000122070312,242.00999450683594,242.39999389648438,483700
2025-01-07 17:45:00+00:00,242.25999450683594,242.3450927734375,241.36000061035156,242.03500366210938,797605
2025-01-07 18:00:00+00:00,242.77999877929688,242.84800720214844,242.17999267578125,242.27000427246094,588517
2025-01-07 18:15:00+00:00,243.15550231933594,243.4084014892578,242.67999267578125,242.77000427246094,482267
2025-01-07 18:30:00+00:00,242.25999450683594,243.17999267578125,242.1136016845703,243.14999389648438,646339
2025-01-07 18:45:00+00:00,242.32000732421875,242.52999877929688,242.07009887695312,242.25999450683594,504606
2025-01-07 19:00:00+00:00,242.42999267578125,242.57000732421875,242.3101043701172,242.3101043701172,392837
2025-01-07 19:15:00+00:00,242.45799255371094,242.54989624023438,242.33999633789062,242.42999267578125,413830
2025-01-07 19:30:00+00:00,242.0590057373047,242.49000549316406,241.8769989013672,242.4499969482422,407714
2025-01-07 19:45:00+00:00,242.210205078125,242.22999572753906,241.83999633789062,242.0449981689453,342298
2025-01-07 20:00:00+00:00,241.85000610351562,242.27999877929688,241.75,242.23989868164062,578902
2025-01-07 20:15:00+00:00,242.00999450683594,242.13999938964844,241.8424072265625,242.05999755859375,584999
2025-01-07 20:30:00+00:00,241.63999938964844,242.1208953857422,241.53900146484375,242.02000427246094,1009728
2025-01-07 20:45:00+00:00,242.19000244140625,242.40499877929688,241.57000732421875,241.63999938964844,1704967
2025-01-08 14:30:00+00:00,241.16000366210938,242.0,240.0500030517578,241.97000122070312,3020299
2025-01-08 14:45:00+00:00,240.92860412597656,241.63999938964844,240.64999389648438,241.14999389648438,1491922
2025-01-08 15:00:00+00:00,241.5030059814453,241.75,240.8699951171875,241.1696014404297,1241344
2025-01-08 15:15:00+00:00,242.40989685058594,242.86549377441406,241.47000122070312,241.6627960205078,1416985
2025-01-08 15:30:00+00:00,242.72000122070312,242.99000549316406,242.0850067138672,242.38999938964844,1025442
2025-01-08 15:45:00+00:00,243.47000122070312,243.71229553222656,242.66720581054688,242.75,1479568
2025-01-08 16:00:00+00:00,243.1649932861328,243.66000366210938,243.0500030517578,243.35499572753906,555177
2025-01-08 16:15:00+00:00,242.7100067138672,243.35940551757812,242.66000366210938,243.1699981689453,492812
2025-01-08 16:30:00+00:00,243.44500732421875,243.55780029296875,242.63999938964844,242.72610473632812,397587
2025-01-08 16:45:00+00:00,243.27499389648438,243.5800018310547,243.14999389648438,243.42999267578125,552681
2025-01-08 17:00:00+00:00,242.33999633789062,243.28280639648438,242.27000427246094,243.27999877929688,450693
2025-01-08 17:15:00+00:00,241.3699951171875,242.5,241.24000549316406,242.34500122070312,837897
2025-01-08 17:30:00+00:00,241.5800018310547,241.64990234375,241.1999969482422,241.36000061035156,514184
2025-01-08 17:45:00+00:00,241.39999389648438,241.68299865722656,241.25,241.61000061035156,461121
2025-01-08 18:00:00+00:00,241.97000122070312,242.24000549316406,241.35000610351562,241.38999938964844,454468
2025-01-08 18:15:00+00:00,242.35000610351562,242.50869750976562,241.91000366210938,241.96499633789062,362644
2025-01-08 18:30:00+00:00,242.23500061035156,242.47999572753906,241.8699951171875,242.35000610351562,373546
2025-01-08 18:45:00+00:00,241.4219970703125,242.22999572753906,241.125,242.22999572753906,449632
2025-01-08 19:00:00+00:00,241.40980529785156,242.0200958251953,241.04400634765625,241.4250030517578,551415
2025-01-08 19:15:00+00:00,242.7949981689453,242.97999572753906,241.42999267578125,241.42999267578125,486158
2025-01-08 19:30:00+00:00,241.9949951171875,242.72000122070312,241.8699951171875,242.6999969482422,403325
2025-01-08 19:45:00+00:00,241.8699951171875,242.11500549316406,241.75999450683594,241.97000122070312,335863
2025-01-08 20:00:00+00:00,241.72000122070312,242.14109802246094,241.6999969482422,241.88999938964844,412499
2025-01-08 20:15:00+00:00,242.38400268554688,242.49000549316406,241.72000122070312,241.72000122070312,452861
2025-01-08 20:30:00+00:00,242.13999938964844,242.42999267578125,241.85000610351562,242.3800048828125,437722
2025-01-08 20:45:00+00:00,242.72000122070312,242.98699951171875,241.8000030517578,242.1300048828125,1910035
2025-01-10 14:30:00+00:00,238.99000549316406,240.14999389648438,238.0,240.02499389648438,6041114
2025-01-10 14:45:00+00:00,237.9499969482422,239.05999755859375,237.47000122070312,239.0,2307561
2025-01-10 15:00:00+00:00,236.48500061035156,237.9149932861328,235.8000030517578,237.86000061035156,2912401
2025-01-10 15:15:00+00:00,237.4250030517578,237.49000549316406,236.22000122070312,236.49159240722656,1876327
2025-01-10 15:30:00+00:00,236.91000366210938,237.44830322265625,236.8000946044922,237.4241943359375,1651032
2025-01-10 15:45:00+00:00,235.91000366210938,237.19000244140625,235.47000122070312,236.92999267578125,1788948
2025-01-10 16:00:00+00:00,235.35499572753906,236.5800018310547,235.25,235.9250030517578,988007
2025-01-10 16:15:00+00:00,233.77000427246094,235.3800048828125,233.5,235.36160278320312,2213501
2025-01-10 16:30:00+00:00,234.3300018310547,234.67990112304688,233.0,233.77000427246094,1895636
2025-01-10 16:45:00+00:00,234.88999938964844,234.96839904785156,233.9801025390625,234.33999633789062,1231698
2025-01-10 17:00:00+00:00,235.75999450683594,235.89999389648438,234.82000732421875,234.89999389648438,1003959
2025-01-10 17:15:00+00:00,235.57000732421875,235.7899932861328,235.3000030517578,235.77999877929688,624397
2025-01-10 17:30:00+00:00,235.6999969482422,235.85000610351562,235.06500244140625,235.5399932861328,700263
2025-01-10 17:45:00+00:00,235.71499633789062,235.89999389648438,235.49000549316406,235.69000244140625,550156
2025-01-10 18:00:00+00:00,236.75999450683594,236.97000122070312,235.63999938964844,235.71499633789062,756165
2025-01-10 18:15:00+00:00,237.11500549316406,237.33970642089844,236.52999877929688,236.75,714316
2025-01-10 18:30:00+00:00,236.9600067138672,237.4499969482422,236.89999389648438,237.1199951171875,641681
2025-01-10 18:45:00+00:00,237.44000244140625,237.5850067138672,236.9499969482422,236.9600067138672,544666
2025-01-10 19:00:00+00:00,236.4949951171875,237.47999572753906,236.41000366210938,237.42999267578125,607674
2025-01-10 19:15:00+00:00,236.8300018310547,236.9499969482422,236.4199981689453,236.50999450683594,416792
2025-01-10 19:30:00+00:00,236.22999572753906,236.8800048828125,236.20010375976562,236.83999633789062,580872
2025-01-10 19:45:00+00:00,236.35989379882812,236.47999572753906,235.94000244140625,236.24749755859375,512235
2025-01-10 20:00:00+00:00,235.88999938964844,236.36000061035156,235.82009887695312,236.3300018310547,732846
2025-01-10 20:15:00+00:00,235.9949951171875,236.33999633789062,235.75,235.90499877929688,782521
2025-01-10 20:30:00+00:00,236.3300018310547,236.49420166015625,235.77000427246094,235.97999572753906,935364
2025-01-10 20:45:00+00:00,236.92999267578125,237.2899932861328,235.91000366210938,236.3300018310547,2597858
2025-01-13 14:30:00+00:00,231.1699981689453,233.58999633789062,230.1999969482422,233.5,6548873
2025-01-13 14:45:00+00:00,230.32000732421875,231.6300048828125,230.2100067138672,231.1699981689453,2791266
2025-01-13 15:00:00+00:00,231.125,231.3175048828125,229.72000122070312,230.3249969482422,2565860
2025-01-13 15:15:00+00:00,230.3800048828125,231.32000732421875,230.11000061035156,231.1300048828125,1408475
2025-01-13 15:30:00+00:00,231.36500549316406,231.72500610351562,230.22000122070312,230.3800048828125,2031738
2025-01-13 15:45:00+00:00,231.11500549316406,231.8000030517578,230.72000122070312,231.36500549316406,1286305
2025-01-13 16:00:00+00:00,230.625,231.6199951171875,230.52499389648438,231.14500427246094,562163
2025-01-13 16:15:00+00:00,230.72500610351562,230.92999267578125,230.3699951171875,230.6356964111328,680779
2025-01-13 16:30:00+00:00,231.50999450683594,231.6999969482422,230.7100067138672,230.7324981689453,704868
2025-01-13 16:45:00+00:00,230.64950561523438,231.72000122070312,230.4600067138672,231.50999450683594,628751
2025-01-13 17:00:00+00:00,231.91510009765625,231.92999267578125,230.39999389648438,230.6699981689453,679223
2025-01-13 17:15:00+00:00,232.32000732421875,232.52999877929688,231.8468017578125,231.91099548339844,774673
2025-01-13 17:30:00+00:00,232.10000610351562,232.78250122070312,231.97999572753906,232.2899932861328,539597
2025-01-13 17:45:00+00:00,233.1501007080078,233.23500061035156,232.05999755859375,232.11000061035156,497323
2025-01-13 18:00:00+00:00,233.11070251464844,233.43499755859375,232.9499969482422,233.13999938964844,494094
2025-01-13 18:15:00+00:00,233.3800048828125,233.38999938964844,232.83999633789062,233.11000061035156,396284
2025-01-13 18:30:00+00:00,233.3000030517578,233.66000366210938,233.27999877929688,233.42999267578125,487242
2025-01-13 18:45:00+00:00,233.8800048828125,233.89999389648438,233.25,233.30999755859375,471558
2025-01-13 19:00:00+00:00,233.42999267578125,233.97000122070312,233.3699951171875,233.85000610351562,443801
2025-01-13 19:15:00+00:00,233.55999755859375,233.63999938964844,233.27000427246094,233.4499969482422,417661
2025-01-13 19:30:00+00:00,234.08639526367188,234.1999969482422,233.42999267578125,233.5500030517578,492421
2025-01-13 19:45:00+00:00,233.92999267578125,234.11000061035156,233.3699951171875,234.09970092773438,477638
2025-01-13 20:00:00+00:00,233.50999450683594,233.9875946044922,233.42999267578125,233.92999267578125,502791
2025-01-13 20:15:00+00:00,233.6844024658203,233.97000122070312,233.43499755859375,233.50999450683594,572661
2025-01-13 20:30:00+00:00,233.875,233.89999389648438,233.65499877929688,233.69000244140625,686905
2025-01-13 20:45:00+00:00,234.3699951171875,234.6699981689453,233.75999450683594,233.8800048828125,2286024
2025-01-14 14:30:00+00:00,235.5449981689453,236.02999877929688,234.25999450683594,234.75,3337153
2025-01-14 14:45:00+00:00,234.9250030517578,235.6999969482422,234.8300018310547,235.5449981689453,1311667
2025-01-14 15:00:00+00:00,235.4398956298828,236.1199951171875,234.75999450683594,234.93699645996094,1206210
2025-01-14 15:15:00+00:00,235.61000061035156,236.0399932861328,235.42999267578125,235.43499755859375,437760
2025-01-14 15:30:00+00:00,235.83999633789062,235.97000122070312,235.0500030517578,235.60000610351562,788961
2025-01-14 15:45:00+00:00,234.77000427246094,235.8300018310547,234.6501007080078,235.8300018310547,699183
2025-01-14 16:00:00+00:00,234.61500549316406,234.8822021484375,234.414794921875,234.77999877929688,555689
2025-01-14 16:15:00+00:00,234.2100067138672,234.67999267578125,234.1300048828125,234.61000061035156,647099
2025-01-14 16:30:00+00:00,233.4499969482422,234.47630310058594,233.32000732421875,234.43499755859375,631781
2025-01-14 16:45:00+00:00,233.1741943359375,233.60000610351562,233.14500427246094,233.4927978515625,536324
2025-01-14 17:00:00+00:00,233.25,233.57000732421875,232.84500122070312,233.1649932861328,585756
2025-01-14 17:15:00+00:00,233.3249969482422,233.39999389648438,232.8699951171875,233.25999450683594,394753
2025-01-14 17:30:00+00:00,233.37010192871094,233.4499969482422,232.64999389648438,233.30999755859375,413592
2025-01-14 17:45:00+00:00,233.02999877929688,233.42999267578125,232.96009826660156,233.3800048828125,310943
2025-01-14 18:00:00+00:00,233.625,233.77000427246094,232.97000122070312,233.02000427246094,374299
2025-01-14 18:15:00+00:00,234.02020263671875,234.1199951171875,233.39999389648438,233.61000061035156,400943
2025-01-14 18:30:00+00:00,234.3385009765625,234.4199981689453,233.72000122070312,234.0399932861328,404159
2025-01-14 18:45:00+00:00,234.69500732421875,234.77310180664062,234.24009704589844,234.34500122070312,440371
2025-01-14 19:00:00+00:00,234.6699981689453,234.9199981689453,234.57000732421875,234.72000122070312,457062
2025-01-14 19:15:00+00:00,234.25869750976562,234.85000610351562,234.23500061035156,234.593994140625,463612
2025-01-14 19:30:00+00:00,234.22610473632812,234.64999389648438,234.17999267578125,234.25,583890
2025-01-14 19:45:00+00:00,233.14999389648438,234.22999572753906,233.0500030517578,234.22500610351562,724074
2025-01-14 20:00:00+00:00,232.66729736328125,233.22000122070312,232.4720001220703,233.13499450683594,611605
2025-01-14 20:15:00+00:00,233.2949981689453,233.30999755859375,232.6649932861328,232.6699981689453,577379
2025-01-14 20:30:00+00:00,232.97999572753906,233.39529418945312,232.5399932861328,233.27999877929688,690364
2025-01-14 20:45:00+00:00,233.27999877929688,233.44000244140625,232.77999877929688,232.97999572753906,2264623
2025-01-15 14:30:00+00:00,237.35000610351562,237.52000427246094,234.42999267578125,234.63999938964844,3646234
2025-01-15 14:45:00+00:00,237.35000610351562,238.12100219726562,237.1699981689453,237.33999633789062,1971559
2025-01-15 15:00:00+00:00,237.50999450683594,238.38999938964844,237.36000061035156,237.3699951171875,1642266
2025-01-15 15:15:00+00:00,237.92010498046875,238.10000610351562,237.39999389648438,237.5,1339491
2025-01-15 15:30:00+00:00,238.0,238.33999633789062,237.4499969482422,237.9600067138672,1083474
2025-01-15 15:45:00+00:00,237.97500610351562,238.22999572753906,237.7899932861328,237.9949951171875,769610
2025-01-15 16:00:00+00:00,237.91000366210938,238.5399932861328,237.66000366210938,237.96499633789062,516418
2025-01-15 16:15:00+00:00,237.40069580078125,238.07000732421875,237.30999755859375,238.0500030517578,734606
2025-01-15 16:30:00+00:00,237.00999450683594,237.39999389648438,236.92999267578125,237.39999389648438,670451
2025-01-15 16:45:00+00:00,236.77499389648438,237.1300048828125,236.5023956298828,237.00999450683594,541889
2025-01-15 17:00:00+00:00,237.44500732421875,237.5800018310547,236.6699981689453,236.77999877929688,493464
2025-01-15 17:15:00+00:00,237.11990356445312,237.49000549316406,237.0399932861328,237.4550018310547,399562
2025-01-15 17:30:00+00:00,237.50999450683594,237.57000732421875,237.11500549316406,237.11500549316406,452831
2025-01-15 17:45:00+00:00,237.19000244140625,237.74000549316406,237.16000366210938,237.51739501953125,412478
2025-01-15 18:00:00+00:00,237.02499389648438,237.47000122070312,236.97000122070312,237.1999969482422,347630
2025-01-15 18:15:00+00:00,237.52999877929688,237.5399932861328,236.99000549316406,237.02000427246094,287357
2025-01-15 18:30:00+00:00,237.5565948486328,237.60000610351562,237.25999450683594,237.52000427246094,346753
2025-01-15 18:45:00+00:00,237.56500244140625,237.72470092773438,237.4949951171875,237.5500030517578,336076
2025-01-15 19:00:00+00:00,237.75999450683594,237.75999450683594,237.57000732421875,237.5800018310547,283667
2025-01-15 19:15:00+00:00,237.5601043701172,237.75999450683594,237.42999267578125,237.75999450683594,310434
2025-01-15 19:30:00+00:00,237.8350067138672,238.03419494628906,237.5800018310547,237.5800018310547,447051
2025-01-15 19:45:00+00:00,237.80999755859375,237.94000244140625,237.74000549316406,237.8350067138672,399436
2025-01-15 20:00:00+00:00,237.80999755859375,237.9134063720703,237.6230010986328,237.8300018310547,462319
2025-01-15 20:15:00+00:00,237.62120056152344,237.8300018310547,237.52000427246094,237.80999755859375,568677
2025-01-15 20:30:00+00:00,237.82000732421875,237.9199981689453,237.60000610351562,237.6199951171875,584555
2025-01-15 20:45:00+00:00,237.8699951171875,238.47000122070312,237.38999938964844,237.81410217285156,10326296
2025-01-16 14:30:00+00:00,236.25,238.00999450683594,235.9199981689453,237.49000549316406,3969308
2025-01-16 14:45:00+00:00,234.84500122070312,236.27999877929688,234.74000549316406,236.24000549316406,2058278
2025-01-16 15:00:00+00:00,233.99000549316406,235.1699981689453,233.91000366210938,234.84500122070312,2215730
2025-01-16 15:15:00+00:00,232.8179931640625,234.30999755859375,232.71060180664062,233.98500061035156,2202458
2025-01-16 15:30:00+00:00,232.3000030517578,233.02000427246094,231.80999755859375,232.802001953125,3391403
2025-01-16 15:45:00+00:00,231.96009826660156,232.3800048828125,231.16000366210938,232.32000732421875,2821642
2025-01-16 16:00:00+00:00,231.9199981689453,232.3125,231.49000549316406,231.96499633789062,2026598
2025-01-16 16:15:00+00:00,230.5850067138672,232.02999877929688,230.16000366210938,231.9199981689453,2826870
2025-01-16 16:30:00+00:00,229.94000244140625,230.75990295410156,229.75,230.59950256347656,1794970
