Date,Predicted_Price,Original_Price,Model,Daily_Return,Cumulative_Return,Daily_Change,Daily_Pct_Change
2025-03-25 20:00:00,223.75,223.7477146711244,AAPL_intraday_5m_20250325_174055,0.0,0.0,,
2025-03-25 20:05:00,223.81264778522012,223.81036181647505,AAPL_intraday_5m_20250325_174055,0.00027999010154244885,0.00027999010154244885,,
2025-03-25 20:10:00,223.84835399100658,223.8460676575669,AAPL_intraday_5m_20250325_174055,0.0001595361394441941,0.0004395709095266209,,
2025-03-25 20:15:00,223.86743634652666,223.86514981818436,AAPL_intraday_5m_20250325_174055,8.524679846799721e-05,0.0005248551800074441,,
2025-03-25 20:20:00,223.8765206888093,223.87423406768173,AAPL_intraday_5m_20250325_174055,4.057911427812755e-05,0.0005654555924439197,,
2025-03-25 20:25:00,223.8811193614727,223.8788326933754,AAPL_intraday_5m_20250325_174055,2.0541111900751474e-05,0.0005860083194311194,,
2025-03-25 20:30:00,223.88168024243586,223.87939356860983,AAPL_intraday_5m_20250325_174055,2.5052624568200343e-06,0.0005885150499926883,,
2025-03-25 20:35:00,223.8811042025278,223.8788175345853,AAPL_intraday_5m_20250325_174055,-2.572965806857397e-06,0.0005859405699566445,,
2025-03-25 20:40:00,223.88038897594333,223.878102315306,AAPL_intraday_5m_20250325_174055,-3.1946715066677456e-06,0.0005827440265624428,,
2025-03-25 20:45:00,223.87931544702374,223.87702879735116,AAPL_intraday_5m_20250325_174055,-4.795100296606236e-06,0.0005779461319497248,,
2025-03-25 20:50:00,223.87837421435088,223.87608757429183,AAPL_intraday_5m_20250325_174055,-4.204196671686589e-06,0.0005737395054787875,,
2025-03-25 20:55:00,223.87774167292073,223.8754550393223,AAPL_intraday_5m_20250325_174055,-2.8253797731414565e-06,0.0005709125046737817,,
