Date,Predicted_Price,Original_Price,Model,Daily_Return,Cumulative_Return,Daily_Change,Daily_Pct_Change
2025-03-25 20:00:00,221.52999877929688,223.7477146711244,AAPL_intraday_5m_20250325_174055,0.0,0.0,,
2025-03-25 20:05:00,221.59202498614977,223.81036181647505,AAPL_intraday_5m_20250325_174055,0.00027999010154244885,0.00027999010154244885,,
2025-03-25 20:10:00,221.6273769223477,223.8460676575669,AAPL_intraday_5m_20250325_174055,0.00015953613944441614,0.0004395709095266209,,
2025-03-25 20:15:00,221.64626994668322,223.86514981818436,AAPL_intraday_5m_20250325_174055,8.524679846799721e-05,0.0005248551800074441,,
2025-03-25 20:20:00,221.6552641560007,223.87423406768173,AAPL_intraday_5m_20250325_174055,4.057911427812755e-05,0.0005654555924436977,,
2025-03-25 20:25:00,221.6598172015851,223.8788326933754,AAPL_intraday_5m_20250325_174055,2.0541111900751474e-05,0.0005860083194311194,,
2025-03-25 20:30:00,221.66037251760335,223.87939356860983,AAPL_intraday_5m_20250325_174055,2.505262457042079e-06,0.0005885150499926883,,
2025-03-25 20:35:00,221.6598021930441,223.8788175345853,AAPL_intraday_5m_20250325_174055,-2.572965806968419e-06,0.0005859405699566445,,
2025-03-25 20:40:00,221.65909406278988,223.878102315306,AAPL_intraday_5m_20250325_174055,-3.1946715065567233e-06,0.0005827440265624428,,
2025-03-25 20:45:00,221.65803118520216,223.87702879735116,AAPL_intraday_5m_20250325_174055,-4.7951002967172585e-06,0.0005779461319495027,,
2025-03-25 20:50:00,221.65709929124523,223.87608757429183,AAPL_intraday_5m_20250325_174055,-4.204196671575566e-06,0.0005737395054787875,,
2025-03-25 20:55:00,221.6564730257603,223.8754550393223,AAPL_intraday_5m_20250325_174055,-2.825379773252479e-06,0.0005709125046735597,,
