,open,high,low,close,volume,symbol,timeframe,ema_9,sma_14,rsi_14,macd_line,macd_signal,macd_hist,bollinger_upper,bollinger_middle,bollinger_lower,atr_14,pct_change,log_return
2025-02-25 13:15:00,398.365,398.75,398.2409,398.61,491663,MSFT,5min,399.0257604931945,399.22555,50.45144281122478,0.29205251551258016,0.4128885815734763,-0.12083606606089614,400.45868064137164,398.962515,397.46634935862835,0.7782071428571352,0.0640132545091765,0.0006399277476478009
2025-02-25 13:20:00,398.67,399.06,398.6,398.86,179351,MSFT,5min,398.99260839455565,399.27118571428576,55.86265117730218,0.2577989429713625,0.3818706538530536,-0.12407171088169106,400.3593728481786,399.03101000000004,397.70264715182145,0.7453499999999897,0.06271794485839255,0.0006269828537494277
2025-02-25 13:25:00,398.86,398.88,398.2,398.285,131177,MSFT,5min,398.85108671564456,399.2322571428572,44.967682363804585,0.1821552728268898,0.3419275776478209,-0.15977230482093108,400.32222824849805,399.04926,397.77629175150196,0.7132071428571335,-0.14416085844657367,-0.0014426487018694399
2025-02-25 13:30:00,398.285,398.71,398.12,398.55,145682,MSFT,5min,398.79086937251566,399.2122571428572,47.53521126760585,0.14195404667003686,0.3019328714522641,-0.15997882478222725,400.27763167240056,399.076135,397.8746383275995,0.7067785714285638,0.06653526997000281,0.0006651314507261576
2025-02-25 13:35:00,398.61,399.3,398.32,399.3,153006,MSFT,5min,398.8926954980126,399.1657214285715,43.86361495714412,0.1686687094056083,0.27528003904293297,-0.10661132963732467,400.26989908409917,399.072135,397.87437091590084,0.6832071428571364,0.18818216033120727,0.0018800531952435035
2025-02-25 13:40:00,399.2642,399.29,398.5918,398.9676,141615,MSFT,5min,398.9076763984101,399.07412142857146,37.99790356394121,0.16116061087188882,0.2524561534087242,-0.09129554253683536,400.27216551549617,399.084015,397.8958644845039,0.6823642857142797,-0.08324567993989174,-0.0008328034839736574
2025-02-25 13:45:00,398.91,399.16,398.81,399.08,126878,MSFT,5min,398.94214111872816,399.0012642857143,40.386065450157886,0.16240799109903037,0.23444652094678542,-0.07203852984775505,400.2723617392352,399.11001500000003,397.9476682607649,0.6587928571428563,0.028172713774243796,0.00028168746010437103
2025-02-25 13:50:00,399.15,399.2479,398.57,398.73,136011,MSFT,5min,398.8997128949826,398.9419785714286,41.88629076405722,0.1336142520622161,0.21428006716987158,-0.08066581510765547,400.236538876471,399.13546,398.03438112352904,0.6507214285714318,-0.08770171394205661,-0.0008774019439552171
2025-02-25 13:55:00,398.68,398.769,398.3,398.47,128136,MSFT,5min,398.8137703159861,398.88054285714287,41.64123695309912,0.08879164453122712,0.1891823826421427,-0.10039073811091559,400.25086019299175,399.11746000000005,397.98405980700835,0.6399357142857168,-0.06520703232764102,-0.0006522830135940478
2025-02-25 14:00:00,398.46,398.47,398.04,398.1462,145015,MSFT,5min,398.6802562527889,398.80991428571434,40.625000000000064,0.026832146955371172,0.1567123355047884,-0.12988018854941724,400.29193734808047,399.08327,397.8746026519196,0.6377928571428616,-0.08126082264662271,-0.0008129385715039415
2025-02-25 14:05:00,398.14,398.25,397.93,398.19,145801,MSFT,5min,398.58220500223115,398.75134285714284,42.10384407980879,-0.018523381310160403,0.12166519214179866,-0.14018857345195906,400.19415318367885,398.995195,397.7962368163212,0.6313642857142879,0.011000984060616226,0.00011000378996739629
2025-02-25 14:10:00,398.155,398.19,397.64,397.67,149307,MSFT,5min,398.39976400178494,398.62384285714285,33.05615673766921,-0.09532872816993176,0.07826640807945258,-0.17359513624938433,400.0518029630299,398.866195,397.6805870369701,0.6110071428571473,-0.13059092393078453,-0.0013067626818717684
2025-02-25 14:15:00,397.665,398.5678,397.33,398.455,226241,MSFT,5min,398.41081120142803,398.5477714285715,41.1063232788854,-0.09179640758236474,0.044253844947089116,-0.13605025252945385,399.8290760619902,398.783945,397.73881393800986,0.6594285714285734,0.19739985415041517,0.001972052766600321
2025-02-25 14:20:00,398.445,398.445,397.74,397.79,209909,MSFT,5min,398.2866489611424,398.5074142857143,44.851842402594876,-0.14103124008403256,0.007196827940864781,-0.14822806802489735,399.76339337737437,398.69544499999995,397.62749662262553,0.6197857142857158,-0.16689463051033915,-0.0016703405474811025
2025-02-25 14:25:00,397.84,397.96,397.5,397.535,134276,MSFT,5min,398.136319168914,398.4306285714286,40.20483288989298,-0.19834022577526866,-0.03391058280236191,-0.16442964297290674,399.7481864980251,398.60569,397.46319350197484,0.6162785714285722,-0.06410417557002335,-0.0006412473108174789
2025-02-25 14:30:00,397.525,397.63,397.17,397.539,167707,MSFT,5min,398.01685533513125,398.3362714285714,37.39840500629523,-0.24066105244759228,-0.07526067673140799,-0.1654003757161843,399.7337994038874,398.52589,397.3179805961126,0.6162785714285722,0.0010062007118838423,1.0061956497184363e-05
