,open,high,low,close,volume,symbol,timeframe,ema_9,sma_14,rsi_14,macd_line,macd_signal,macd_hist,bollinger_upper,bollinger_middle,bollinger_lower,atr_14,pct_change,log_return
2025-02-24 15:45:00,180.14,180.33,178.885,179.29,3464699,GOOGL,15min,180.231937089568,180.5681,19.039451114922315,-0.20286470702407655,-0.06869362596073768,-0.13417108106333886,181.46625359455172,180.61896,179.77166640544826,0.47243571428571685,-0.4773799611434981,-0.004785230586766428
2025-02-24 16:00:00,179.31,180.4118,179.05,179.36,10828554,GOOGL,15min,180.0575496716544,180.4363142857143,17.913043478260562,-0.26573543537446653,-0.10810198784348346,-0.15763344753098307,181.56583326333464,180.55096,179.53608673666537,0.5418500000000027,0.039042891404994506,0.00039035271651398427
2025-02-24 16:15:00,179.25,179.48,179.25,179.34,39319,GOOGL,15min,179.91403973732352,180.3388142857143,21.50313152400794,-0.31356024607202926,-0.14919363948919262,-0.16436660658283664,181.63031352802756,180.48342,179.33652647197243,0.5103714285714318,-0.011150758251565751,-0.00011151379994833498
2025-02-24 16:30:00,179.35,179.45,179.08,179.21,13121,GOOGL,15min,179.77323178985884,180.21392857142857,11.516111991547362,-0.35782686133572383,-0.19092028385849885,-0.16690657747722498,181.66257054814733,180.39992,179.1372694518527,0.5082285714285726,-0.07248801159808194,-0.0007251429686041944
2025-02-24 16:45:00,179.13,179.62,179.08,179.3,29616,GOOGL,15min,179.6785854318871,180.09142857142857,12.798264642083083,-0.38125139624219173,-0.22898650633523746,-0.15226488990695428,181.70504286737554,180.34992,178.99479713262446,0.5175142857142865,0.05022041180737791,0.0005020780557899069
2025-02-24 17:00:00,179.3386,192.371,167.009,179.19,12468,GOOGL,15min,179.58086834550966,179.9710714285714,12.967032967033475,-0.40403413559917567,-0.26399603218802514,-0.14003810341115053,181.7084838771894,180.27241999999998,178.83635612281057,2.3081214285714293,-0.06134969325154449,-0.000613685198762996
2025-02-24 17:15:00,179.2,179.4,169.9518,179.08,6590,GOOGL,15min,179.48069467640772,179.8542857142857,13.258426966292717,-0.42605441132786837,-0.2964077080159938,-0.12964670331187456,181.64694294759124,180.17167,178.69639705240877,2.956207142857145,-0.061387354205022504,-0.0006140620395594097
2025-02-24 17:30:00,179.0925,179.19,179.01,179.16,7581,GOOGL,15min,179.4165557411262,179.74071428571432,14.97797356828201,-0.4320696767982213,-0.3235401017724393,-0.10852957502578198,181.52650055855023,180.06942,178.6123394414498,2.956207142857145,0.04467277194548647,0.00044662796633441695
2025-02-24 17:45:00,179.16,179.25,179.1,179.23,5328,GOOGL,15min,179.37924459290096,179.63285714285715,17.59656652360492,-0.4262745750806971,-0.34408699643409085,-0.08218757864660625,181.46654733089,179.99567000000002,178.52479266911004,2.9404928571428592,0.03907122125474949,0.00039063590440667934
2025-02-24 18:00:00,179.24,179.68,179.16,179.39,4268,GOOGL,15min,179.3813956743208,179.55142857142854,24.999999999999687,-0.4041128905432174,-0.3560921752559162,-0.04802071528730123,181.33840770079397,179.91725,178.49609229920603,2.9462142857142886,0.08927076940243861,0.000892309467493204
2025-02-24 18:15:00,179.39,179.4,179.21,179.25,4889,GOOGL,15min,179.35511653945665,179.47285714285712,25.446428571428484,-0.39331256344928534,-0.36353625289459,-0.029776310554695318,181.18064071837844,179.829,178.47735928162157,2.931214285714288,-0.07804225430625422,-0.0007807272312694131
2025-02-24 18:30:00,179.25,179.39,178.95,178.95,27650,GOOGL,15min,179.2740932315653,179.3657142857143,19.26229508196718,-0.4043001981939369,-0.37168904195445945,-0.03261115623947747,181.04433190947526,179.73274999999998,178.4211680905247,2.937285714285715,-0.16736401673640433,-0.001675042267694955
2025-02-24 18:45:00,179.1,179.1,178.78,178.95,8788,GOOGL,15min,179.20927458525225,179.275,21.266968325791737,-0.4083013342680317,-0.3790115004171739,-0.029289833850857816,180.91466741540538,179.64450000000002,178.37433258459467,2.930500000000001,0.0,0.0
2025-02-24 19:00:00,178.83,179.29,178.83,179.28,25126,GOOGL,15min,179.22341966820179,179.21285714285713,32.388663967611436,-0.3804583345053629,-0.37930086723481177,-0.0011574672705511602,180.73773002334215,179.571,178.40426997665784,2.929785714285714,0.18440905280805442,0.0018423922806368215
2025-02-24 19:15:00,179.3,179.45,179.07,179.4,6853,GOOGL,15min,179.25873573456144,179.2207142857143,53.179190751445454,-0.34473566136361455,-0.37238782606057236,0.027652164696957804,180.53395963129861,179.504,178.47404036870137,2.8537142857142834,0.0669344042838027,0.0006691201320241941
