,open,high,low,close,volume,symbol,timeframe,ema_9,sma_14,rsi_14,macd_line,macd_signal,macd_hist,bollinger_upper,bollinger_middle,bollinger_lower,atr_14,pct_change,log_return
2024-10-28,168.75,168.75,163.95,166.72,32138641,GOOGL,daily,164.5884362602401,163.98642857142858,56.770833333333364,-0.38907011146463333,-0.6570517103247302,0.26798159886009687,167.71012152781094,164.447,161.18387847218906,3.034714285714287,0.8773522115326449,0.008735258412267254
2024-10-29,167.73,170.38,167.0896,169.68,42169025,GOOGL,daily,165.60674900819208,164.545,72.06546275395036,0.04899812878616672,-0.5158417425025508,0.5648398712887175,168.4513144930379,164.58149999999998,160.71168550696206,2.9318571428571443,1.775431861804222,0.017598551691424904
2024-10-30,180.68,182.02,174.0599,174.46,68890787,GOOGL,daily,167.37739920655366,165.4292857142857,77.78276481149015,0.772966144609029,-0.2580801650802348,1.031046309689264,170.8763938609322,165.0115,159.1466061390678,3.6222142857142887,2.817067421027808,0.027781178748645375
2024-10-31,173.13,176.82,171.0,171.11,44768981,GOOGL,daily,168.12391936524295,165.99142857142857,66.08091540662039,1.0641323547880859,0.0063623388934293534,1.0577700158946566,171.73814043620246,165.274,158.80985956379754,3.8475714285714315,-1.9202109366043718,-0.019388864461193346
2024-11-01,170.07,172.32,168.88,171.29,31796477,GOOGL,daily,168.75713549219438,166.44357142857143,63.802878325337986,1.2944861393467875,0.26398709898410094,1.0304990403626866,172.45289919761655,165.4855,158.51810080238346,3.8800000000000034,0.10519548828238356,0.0010514019660144722
2024-11-04,169.93,170.73,168.011,169.24,21492744,GOOGL,daily,168.8537083937555,166.71357142857144,57.720588235294144,1.2966780088517567,0.47052528095763213,0.8261527278941245,172.85386682622755,165.79850000000002,158.7431331737725,3.896000000000003,-1.1968007472706987,-0.012040200658026754
2024-11-05,169.43,170.53,168.84,169.74,18242050,GOOGL,daily,169.0309667150044,167.0407142857143,59.27876823338741,1.3235043680496972,0.6411210983760451,0.682383269673652,173.2999494210104,166.0665,158.83305057898957,3.869571428571431,0.29543843063106756,0.0029500286896642024
2024-11-06,173.8,176.94,173.5,176.51,33695538,GOOGL,daily,170.52677337200353,168.0107142857143,73.23750855578375,1.869496480036105,0.886796174708057,0.9827003053280479,175.12365178661676,166.799,158.47434821338325,4.126,3.9884529280075354,0.03910967745065674
2024-11-07,177.41,181.08,177.19,180.75,25352939,GOOGL,daily,172.57141869760284,169.24857142857144,76.28146800121328,2.6141968927885557,1.232276318324157,1.3819205744643988,177.82790984804484,167.73250000000002,157.6370901519552,4.325285714285717,2.4021301909240345,0.02373732904668653
2024-11-08,180.645,180.9,178.08,178.35,22006182,GOOGL,daily,173.72713495808227,170.26857142857145,70.5645161290323,2.9764072230898933,1.5811024992773044,1.3953047238125889,179.39661870748373,168.488,157.57938129251627,4.392428571428574,-1.327800829875525,-0.013366949233973604
