datetime,open,high,low,close,volume,symbol,timeframe,ema_9,sma_14,rsi_14,macd_line,macd_signal,macd_hist,bollinger_upper,bollinger_middle,bollinger_lower,atr_14,pct_change,log_return
2024-12-06 12:30:00,624.9249877929688,627.5750122070312,624.360107421875,624.5958862304688,558240,META,30m,621.0268875784384,616.1192539760044,69.64038907383188,3.376942173004636,1.7280791164363456,1.6488630565682905,628.492254815843,614.8027435302735,601.1132322447039,3.985499790736607,-0.06305765053268297,-0.0006307754023089359
2024-12-06 13:00:00,624.6600952148438,627.419921875,624.6600952148438,625.92626953125,348226,META,30m,622.0067639690008,617.235124860491,73.81437083406216,3.635252301750711,2.1095137534992188,1.5257385482514922,629.9797733605652,615.4690582275391,600.958343094513,3.990081787109375,0.2129990494830647,0.002127725281095468
2024-12-06 13:30:00,625.5701293945312,626.6998901367188,624.7000122070312,625.72998046875,378236,META,30m,622.7514072689506,618.4855215890067,78.31096247658118,3.7805462688396574,2.443720256567307,1.3368260122723505,631.2630946374754,616.1485382080078,601.0339817785402,3.890590122767857,-0.03135977383518229,-0.00031364692040509513
2024-12-06 14:00:00,625.5800170898438,625.8599853515625,623.6500244140625,623.6500244140625,391817,META,30m,622.931130697973,619.5533796037946,72.98521272542663,3.685375004859111,2.692051206225668,0.9933237986334431,632.0509785708371,616.7730407714844,601.4951029721317,3.9355861118861606,-0.3324047304125277,-0.003329584222756481
2024-12-06 14:30:00,623.6199951171875,624.4600219726562,622.5900268554688,623.125,944858,META,30m,622.9699045583784,620.5473066057477,71.38400469732811,3.5269297592526527,2.859026916831065,0.6679028424215878,632.657007714547,617.3765411376953,602.0960745608436,3.8998849051339284,-0.08418574416889646,-0.0008422120026721963
2024-12-06 15:00:00,623.0797119140625,623.27001953125,621.4000244140625,621.8150024414062,516024,META,30m,622.738924134984,621.4969482421875,70.04916913187304,3.258097584838424,2.938841050432537,0.3192565344058873,633.0421835091978,617.8802917480468,602.7183999868959,3.9359654017857144,-0.21023030027582656,-0.0021045159437749687
2024-12-06 15:30:00,621.7949829101562,625.3900146484375,621.7100219726562,623.719970703125,1556956,META,30m,622.9351334486122,622.6687316894531,74.22763861221031,3.162308049296712,2.983534450205372,0.17877359909134016,633.5639527187591,618.4817901611328,603.3996276035066,4.033822195870536,0.3063561114221125,0.00305887797315888
2024-12-09 09:30:00,623.989990234375,626.33251953125,619.7000122070312,622.8599853515625,1941450,META,30m,622.9201038292023,623.6644461495536,71.05047291281483,2.982618749254243,2.983351310015146,-0.0007325607609027784,633.7986526957428,619.109585571289,604.4205184468352,4.336857386997768,-0.137880041037175,-0.0013797518303035915
2024-12-09 10:00:00,622.5999755859375,623.4600219726562,616.6599731445312,617.5999755859375,809320,META,30m,621.8560781805494,623.5580139160156,47.35814631971483,2.388244658239387,2.864329979659994,-0.47608532142060733,633.3761391715822,619.5783630371094,605.7805869026366,4.052577427455357,-0.8444931267588274,-0.00848079173515899
2024-12-09 10:30:00,618.0,618.5700073242188,610.25,610.25,973029,META,30m,619.5348625444395,622.5751560756138,27.538975323598805,1.309027649497807,2.5532695136275567,-1.2442418641297497,633.2116589479032,619.6558624267578,606.1000659056125,4.067583356584821,-1.1900867675657456,-0.011972249906954599
