date,close,symbol,timeframe
2022-04-08 14:30:00,23.189998626708984,NVDA,60m
2022-04-08 15:30:00,23.111000061035156,NVDA,60m
2022-04-11 09:30:00,21.863000869750977,NVDA,60m
2022-04-11 10:30:00,21.842998504638672,NVDA,60m
2022-04-11 11:30:00,21.700000762939453,NVDA,60m
2022-04-11 12:30:00,21.96508026123047,NVDA,60m
2022-04-11 13:30:00,21.84600067138672,NVDA,60m
2022-04-11 14:30:00,21.966999053955078,NVDA,60m
2022-04-11 15:30:00,21.923999786376953,NVDA,60m
2022-04-12 09:30:00,22.149999618530273,NVDA,60m
2022-04-12 10:30:00,21.993989944458008,NVDA,60m
2022-04-12 11:30:00,21.733989715576172,NVDA,60m
2022-04-12 12:30:00,21.711259841918945,NVDA,60m
2022-04-12 13:30:00,21.3602294921875,NVDA,60m
2022-04-12 14:30:00,21.354000091552734,NVDA,60m
2022-04-12 15:30:00,21.50200080871582,NVDA,60m
2022-04-13 09:30:00,22.07400131225586,NVDA,60m
2022-04-13 10:30:00,22.211999893188477,NVDA,60m
2022-04-13 11:30:00,22.049999237060547,NVDA,60m
2022-04-13 12:30:00,22.068500518798828,NVDA,60m
2022-04-13 13:30:00,22.076499938964844,NVDA,60m
2022-04-13 14:30:00,22.284500122070312,NVDA,60m
2022-04-13 15:30:00,22.204999923706055,NVDA,60m
2022-04-14 09:30:00,21.743000030517578,NVDA,60m
2022-04-14 10:30:00,21.793010711669922,NVDA,60m
2022-04-14 11:30:00,21.58300018310547,NVDA,60m
2022-04-14 12:30:00,21.56999969482422,NVDA,60m
2022-04-14 13:30:00,21.645469665527344,NVDA,60m
2022-04-14 14:30:00,21.458999633789062,NVDA,60m
2022-04-14 15:30:00,21.256999969482422,NVDA,60m
2022-04-18 09:30:00,21.786998748779297,NVDA,60m
2022-04-18 10:30:00,21.466999053955078,NVDA,60m
2022-04-18 11:30:00,21.26099967956543,NVDA,60m
2022-04-18 12:30:00,21.604000091552734,NVDA,60m
2022-04-18 13:30:00,21.990131378173828,NVDA,60m
2022-04-18 14:30:00,21.756010055541992,NVDA,60m
2022-04-18 15:30:00,21.783000946044922,NVDA,60m
2022-04-19 09:30:00,22.06199073791504,NVDA,60m
2022-04-19 10:30:00,22.274999618530273,NVDA,60m
2022-04-19 11:30:00,22.122501373291016,NVDA,60m
2022-04-19 12:30:00,22.042499542236328,NVDA,60m
2022-04-19 13:30:00,21.982999801635742,NVDA,60m
2022-04-19 14:30:00,22.194000244140625,NVDA,60m
2022-04-19 15:30:00,22.204999923706055,NVDA,60m
2022-04-20 09:30:00,21.715999603271484,NVDA,60m
2022-04-20 10:30:00,21.503000259399414,NVDA,60m
2022-04-20 11:30:00,21.267000198364258,NVDA,60m
2022-04-20 12:30:00,21.510499954223633,NVDA,60m
2022-04-20 13:30:00,21.44700050354004,NVDA,60m
2022-04-20 14:30:00,21.466999053955078,NVDA,60m
2022-04-20 15:30:00,21.48200035095215,NVDA,60m
2022-04-21 09:30:00,21.69499969482422,NVDA,60m
2022-04-21 10:30:00,21.354999542236328,NVDA,60m
2022-04-21 11:30:00,20.865060806274414,NVDA,60m
2022-04-21 12:30:00,20.78499984741211,NVDA,60m
2022-04-21 13:30:00,20.332828521728516,NVDA,60m
2022-04-21 14:30:00,20.177989959716797,NVDA,60m
2022-04-21 15:30:00,20.202999114990234,NVDA,60m
2022-04-22 09:30:00,19.951000213623047,NVDA,60m
2022-04-22 10:30:00,20.184070587158203,NVDA,60m
2022-04-22 11:30:00,19.852001190185547,NVDA,60m
2022-04-22 12:30:00,19.705549240112305,NVDA,60m
2022-04-22 13:30:00,19.683000564575195,NVDA,60m
2022-04-22 14:30:00,19.592998504638672,NVDA,60m
2022-04-22 15:30:00,19.506000518798828,NVDA,60m
2022-04-25 09:30:00,19.655000686645508,NVDA,60m
2022-04-25 10:30:00,19.436500549316406,NVDA,60m
2022-04-25 11:30:00,19.468050003051758,NVDA,60m
2022-04-25 12:30:00,19.486780166625977,NVDA,60m
2022-04-25 13:30:00,19.666000366210938,NVDA,60m
2022-04-25 14:30:00,19.69700050354004,NVDA,60m
2022-04-25 15:30:00,19.90999984741211,NVDA,60m
2022-04-26 09:30:00,18.945499420166016,NVDA,60m
2022-04-26 10:30:00,18.82149887084961,NVDA,60m
2022-04-26 11:30:00,19.115009307861328,NVDA,60m
2022-04-26 12:30:00,18.972999572753906,NVDA,60m
2022-04-26 13:30:00,19.127498626708984,NVDA,60m
2022-04-26 14:30:00,18.883899688720703,NVDA,60m
2022-04-26 15:30:00,18.783000946044922,NVDA,60m
2022-04-27 09:30:00,18.375,NVDA,60m
2022-04-27 10:30:00,18.58732032775879,NVDA,60m
2022-04-27 11:30:00,18.87299919128418,NVDA,60m
2022-04-27 12:30:00,18.687999725341797,NVDA,60m
2022-04-27 13:30:00,18.663999557495117,NVDA,60m
2022-04-27 14:30:00,18.437000274658203,NVDA,60m
2022-04-27 15:30:00,18.41699981689453,NVDA,60m
