,open,high,low,close,volume,symbol,timeframe,ema_9,sma_14,rsi_14,macd_line,macd_signal,macd_hist,bollinger_upper,bollinger_middle,bollinger_lower,atr_14,pct_change,log_return
2025-02-25 13:15:00,176.76,176.92,176.65,176.67,233623,GOOGL,5min,176.8089359105703,176.76,48.35164835164799,0.32487628183994843,0.34669801494857,-0.021821733108621566,177.486596779572,176.606785,175.726973220428,0.35857142857142527,-0.053743670975592295,-0.0005375811806293724
2025-02-25 13:20:00,176.685,176.95,176.6409,176.92,184422,GOOGL,5min,176.83114872845624,176.7792857142857,55.55555555555516,0.31443195639866417,0.34024480323858886,-0.025812846839924686,177.3420269355517,176.68578,176.0295330644483,0.35100714285714013,0.14150676402331364,0.0014140673755368635
2025-02-25 13:25:00,176.91,176.9573,176.51,176.54,185624,GOOGL,5min,176.772918982765,176.78642857142856,51.92307692307682,0.2723524198688665,0.3266663265646444,-0.0543139066957779,177.25824785176795,176.71925,176.18025214823203,0.36081428571428376,-0.21478634411032926,-0.002150173408039174
2025-02-25 13:30:00,176.54,177.0,176.47,176.9017,171216,GOOGL,5min,176.798675186212,176.8226214285714,58.68618644358336,0.2651339519908902,0.31435985164989355,-0.04922589965900337,177.18866804831777,176.764335,176.3400019516822,0.36724285714285543,0.20488274611987212,0.0020467314766014467
2025-02-25 13:35:00,176.93,177.28,176.8208,177.2525,215733,GOOGL,5min,176.8894401489696,176.85315714285713,57.53303964757717,0.28444103326040704,0.3083760879719962,-0.023935054711589188,177.26628897569745,176.78920999999997,176.3121310243025,0.36361428571428334,0.19830222095096328,0.0019810586164385182
2025-02-25 13:40:00,177.2636,177.32,177.15,177.2,239808,GOOGL,5min,176.9515521191757,176.89244285714287,60.12891344383003,0.29213813644008724,0.30512849766561445,-0.012990361225527214,177.32114852388062,176.80996,176.29877147611936,0.35539999999999694,-0.02961876419232956,-0.00029623151414606366
2025-02-25 13:45:00,177.205,177.52,177.17,177.345,1172935,GOOGL,5min,177.03024169534055,176.9385142857143,61.47686832740196,0.30640637241916124,0.30538407261632383,0.001022299802837412,177.40290116884344,176.83996,176.27701883115654,0.3525428571428567,0.08182844243793674,0.0008179498122059544
2025-02-25 13:50:00,177.37,177.54,177.24,177.28,170403,GOOGL,5min,177.08019335627245,176.97708571428572,59.52380952380916,0.30890819408460857,0.3060888969099808,0.002819297174627755,177.45958700168003,176.87146,176.28333299832,0.3603999999999985,-0.03665172404071493,-0.0003665844242674373
2025-02-25 13:55:00,177.27,177.27,177.06,177.1,184468,GOOGL,5min,177.08415468501795,177.0063714285714,56.91399662731852,0.292989015114955,0.30346892055097563,-0.01047990543602062,177.4640249264806,176.90446,176.3448950735194,0.36182857142857067,-0.10153429602888231,-0.001015858770131147
2025-02-25 14:00:00,177.1033,177.2106,177.0,177.085,174458,GOOGL,5min,177.08432374801436,177.0360142857143,57.0101351351354,0.27598123654769324,0.2979713837503192,-0.02199014720262593,177.4491769833562,176.93896,176.4287430166438,0.359728571428572,-0.008469791078480338,-8.470149785539538e-05
2025-02-25 14:05:00,177.08,177.1399,176.945,177.01,247777,GOOGL,5min,177.0694589984115,177.02672857142855,47.465886939571284,0.2535280626098597,0.2890827195222273,-0.03555465691236759,177.45643188647733,176.94821,176.43998811352265,0.3375785714285716,-0.04235254256431675,-0.0004236151378674168
2025-02-25 14:10:00,177.01,177.02,176.65,176.675,192666,GOOGL,5min,176.99056719872922,176.98565714285715,39.695340501792394,0.20632368915300958,0.27253091344838376,-0.06620722429537418,177.45470789288328,176.94946,176.4442121071167,0.3304357142857149,-0.1892548443590658,-0.0018943415761469805
2025-02-25 14:15:00,176.66,176.96,176.5,176.8,220971,GOOGL,5min,176.9524537589834,176.96744285714288,45.31250000000013,0.17696044853411763,0.25341682046553055,-0.07645637193141291,177.45122136556262,176.95446,176.4576986344374,0.33686428571428856,0.07075137965191214,0.0007072636266251353
2025-02-25 14:20:00,176.78,176.79,176.52,176.5911,165781,GOOGL,5min,176.88018300718673,176.9550214285714,46.70506650498363,0.13527402983228853,0.22978826233888217,-0.09451423250659363,177.46145800906785,176.947015,176.43257199093213,0.326507142857145,-0.11815610859728931,-0.0011822596796144276
2025-02-25 14:25:00,176.61,176.72,176.4728,176.515,132476,GOOGL,5min,176.8071464057494,176.94395000000003,47.041984732824446,0.0950014906233605,0.20283090799577785,-0.10782941737241736,177.4765163882446,176.938265,176.4000136117554,0.3248785714285743,-0.043093904505964176,-0.00043103192597488733
2025-02-25 14:30:00,176.51,176.62,176.38,176.62,203895,GOOGL,5min,176.76971712459954,176.92252142857143,43.93939393939441,0.07074236172036308,0.17641319874069492,-0.10567083702033184,177.47969720272175,176.935765,176.39183279727825,0.3199428571428606,0.05948502960089197,0.0005946734427022745
2025-02-25 14:35:00,176.6,176.63,176.26,176.535,310200,GOOGL,5min,176.72277369967964,176.92216428571427,49.88532110091754,0.044149114155686675,0.14996038182369328,-0.10581126766800661,177.46857899477357,176.90551499999998,176.3424510052264,0.31442142857143146,-0.04812592005435379,-0.00048137504292088937
2025-02-25 14:40:00,176.535,176.6,176.36,176.55,323889,GOOGL,5min,176.68821895974372,176.89704285714288,40.408007418317204,0.024007406073309312,0.1247697866736165,-0.10076238060030719,177.4304334236635,176.870515,176.31059657633654,0.2937071428571443,0.008496898632004424,8.496537666019741e-05
2025-02-25 14:45:00,176.53,176.545,176.31,176.418,233099,GOOGL,5min,176.63417516779498,176.83743571428573,24.156085475380877,-0.0025766376501792365,0.09930050180885737,-0.1018771394590366,177.4261865929738,176.83866500000002,176.25114340702623,0.27805000000000135,-0.07476635514018781,-0.0007479431911879304
2025-02-25 14:50:00,176.41,176.64,176.34,176.4,269265,GOOGL,5min,176.587340134236,176.78029285714283,24.68354430379911,-0.024811126178263976,0.07447817621143311,-0.09928930238969709,177.4394043129763,176.820415,176.2014256870237,0.2873357142857153,-0.01020304050607379,-0.00010203561051659586
2025-02-25 14:55:00,176.41,176.61,176.33,176.5923,197791,GOOGL,5min,176.5883321073888,176.7265285714286,26.872733976526092,-0.02660839068116161,0.054260862832914175,-0.08086925351407578,177.4404500053313,176.81653,176.19260999466871,0.2823357142857138,0.10901360544217642,0.0010895422875984249
2025-02-25 15:00:00,176.58,176.64,176.41,176.565,276217,GOOGL,5min,176.58366568591106,176.67545714285714,27.51006542526477,-0.029891052150020414,0.03743047983632726,-0.06732153198634767,177.4304564448255,176.79878000000002,176.16710355517455,0.2773357142857143,-0.015459337694789799,-0.00015460532773568702
2025-02-25 15:05:00,176.56,176.63,176.3846,176.46,219688,GOOGL,5min,176.55893254872885,176.62974285714287,28.87230952066639,-0.040498367521337286,0.02184471036479435,-0.06234307788613164,177.43432040603182,176.79478,176.1552395939682,0.2791499999999993,-0.059468184521271894,-0.0005948587385948969
2025-02-25 15:10:00,176.47,176.53,176.31,176.425,251527,GOOGL,5min,176.5321460389831,176.58259999999999,28.496025022807927,-0.05113944517668756,0.007247879256497969,-0.058387324433185527,177.42897233737807,176.770945,176.11291766262195,0.27982142857142783,-0.019834523404738125,-0.00019836490706472506
2025-02-25 15:15:00,176.43,176.43,176.245,176.35,325328,GOOGL,5min,176.49571683118648,176.53545714285715,28.496025022807927,-0.06487659211262553,-0.0071770150173267305,-0.0576995770952988,177.3684009884652,176.72582,176.0832390115348,0.2791142857142838,-0.042510982003696185,-0.0004252002048330584
2025-02-25 15:20:00,176.35,176.54,176.18,176.54,320297,GOOGL,5min,176.50457346494917,176.52581428571426,45.14248704663163,-0.059743284531236895,-0.017690268920108762,-0.04205301561112813,177.29966281360262,176.69281999999998,176.08597718639734,0.27839999999999676,0.10774028919762202,0.0010768229100258403
2025-02-25 15:25:00,176.53,176.535,176.04,176.14,326732,GOOGL,5min,176.43165877195935,176.47867142857143,30.175417517721982,-0.08694945910954743,-0.031542106957996495,-0.05540735215155094,177.20507996810463,176.63257000000002,176.0600600318954,0.28125714285713904,-0.22657754616517423,-0.002268346214773367
2025-02-25 15:30:00,176.15,176.19,175.79,175.835,462292,GOOGL,5min,176.3123270175675,176.4246642857143,28.528426194127746,-0.13160444535628812,-0.051554574637654824,-0.0800498707186333,177.15316283033025,176.56032,175.96747716966973,0.28982857142856794,-0.17315771545360903,-0.0017330780671380407
2025-02-25 15:35:00,175.84,176.05,175.57,175.65,513727,GOOGL,5min,176.179861614054,176.36287857142855,26.866709456569012,-0.17984861469082603,-0.07721338264828907,-0.10263523204253695,177.15300702585728,176.48782,175.82263297414272,0.3064571428571412,-0.10521227286944823,-0.0010526765983392423
2025-02-25 15:40:00,175.66,177.175,175.61,175.93,1404389,GOOGL,5min,176.12988929124322,176.31359285714285,33.126283869705645,-0.1932610138595976,-0.10042290889055078,-0.09283810496904682,177.07726449643138,176.43007,175.78287550356862,0.4010999999999975,0.1594079134642712,0.0015928099391186732
2025-02-25 15:45:00,175.93,176.03,175.74,175.87,345400,GOOGL,5min,176.0779114329946,176.26609285714287,33.53634383046165,-0.20635322387659016,-0.12160897188775865,-0.08474425198883151,177.0058529929851,176.37307,175.74028700701493,0.39538571428571095,-0.03410447337008904,-0.00034110290268194197
2025-02-25 15:50:00,175.86,175.87,175.09,175.14,1095125,GOOGL,5min,175.8903291463957,176.16537857142856,24.219264243398953,-0.2724926679198063,-0.1517857110941682,-0.12070695682563812,177.1188266503655,176.29631999999998,175.47381334963447,0.433957142857141,-0.41507931995224956,-0.004159431654194536
2025-02-25 15:55:00,175.17,175.5,175.0,175.46,2031709,GOOGL,5min,175.80426331711658,176.09694999999996,33.61048381578058,-0.2956789255842409,-0.18056435399218274,-0.11511457159205818,177.0961854059315,176.22931999999997,175.36245459406845,0.4525285714285689,0.18271097407789316,0.0018254426061595514
2025-02-25 16:00:00,175.48,175.74,175.3,175.54,13106956,GOOGL,5min,175.75141065369328,176.03552142857143,35.592709240769054,-0.3040934701864728,-0.20527017723104077,-0.09882329295543205,177.0780449069282,176.176765,175.27548509307178,0.46252857142856996,0.04559443747862435,0.0004558404637337007
2025-02-25 16:05:00,175.54,175.84,175.42,175.75,28705,GOOGL,5min,175.75112852295464,175.97535714285712,35.97242114378996,-0.29046847270743115,-0.22230983632631884,-0.0681586363811123,177.04427611472525,176.13851499999998,175.23275388527472,0.472528571428571,0.11963085336674784,0.0011955935268026785
2025-02-25 16:10:00,175.7478,175.78,175.62,175.7,4419,GOOGL,5min,175.74090281836374,175.91357142857143,35.70247933884298,-0.2804720390961677,-0.23394227688028862,-0.04652976221587907,176.98871314368134,176.092515,175.19631685631865,0.46752857142857146,-0.02844950213372055,-0.00028453549772285716
2025-02-25 16:15:00,175.71,175.9,175.42,175.75,1140730,GOOGL,5min,175.742722254691,175.86285714285714,38.04713804713814,-0.26545520889817453,-0.24024486328386582,-0.02521034561430871,176.93653346196152,176.053265,175.1699965380385,0.4842857142857164,0.02845759817871052,0.00028453549772274625
2025-02-25 16:20:00,175.83,175.85,175.42,175.85,6774,GOOGL,5min,175.76417780375277,175.8217857142857,40.52718286655672,-0.24268754753055077,-0.24073340013320282,-0.0019541473973479495,176.8736930043538,176.01826499999999,175.16283699564616,0.49928571428571694,0.056899004267418896,0.0005688282292171122
2025-02-25 16:25:00,175.82,175.93,175.75,175.91,10838,GOOGL,5min,175.7933422430022,175.79035714285715,42.7152317880796,-0.21729764135901064,-0.2360462483783644,0.01874860701935377,176.8282503350408,175.992865,175.1574796649592,0.49892857142857444,0.03411998862667964,0.00034114169082274514
2025-02-25 16:30:00,175.95,175.98,175.76,175.9,8358,GOOGL,5min,175.81467379440178,175.74464285714285,38.73239436619755,-0.19572665912932052,-0.22798233052855565,0.03225567139923513,176.7815947010816,175.96786500000002,175.15413529891845,0.48892857142857543,-0.0056847251435288015,-5.6848867301524546e-05
2025-02-25 16:35:00,175.8973,175.9,175.78,175.81,2503,GOOGL,5min,175.81373903552145,175.7210714285714,43.4782608695656,-0.18377530086814886,-0.21914092459647433,0.03536562372832547,176.68958662400172,175.92874999999998,175.16791337599824,0.4617857142857186,-0.051165434906197405,-0.0005117852888142651
2025-02-25 16:40:00,175.79,175.97,175.42,175.84,5689,GOOGL,5min,175.81899122841716,175.72142857142856,50.110864745010986,-0.1699242332747133,-0.20929758633212214,0.039373353057408855,176.59233832719556,175.89249999999998,175.1926616728044,0.4725000000000047,0.017063875774980808,0.00017062420061296916
2025-02-25 16:45:00,175.9,191.33,175.85,175.96,7504,GOOGL,5min,175.84719298273373,175.7435714285714,57.07762557077613,-0.14756314916846236,-0.1969506988993902,0.04938754973092785,176.5158054835503,175.8675,175.2191945164497,1.5446428571428612,0.06824385805277444,0.0006822058252077682
2025-02-25 16:50:00,175.8732,176.0,175.87,175.9001,2287,GOOGL,5min,175.857774386187,175.7414357142857,49.24107822732125,-0.13314049752773371,-0.1841886586250589,0.051048161097325184,176.43471151363886,175.841255,175.24779848636112,1.442142857142861,-0.03404182768811381,-0.00034047623233585936
2025-02-25 16:55:00,176.0,176.0,175.73,175.8,3380,GOOGL,5min,175.84621950894962,175.73643571428573,48.25870646766191,-0.12830861379180192,-0.1730126496584075,0.044704035866605596,176.35677986315224,175.81375500000001,175.2707301368478,1.440714285714291,-0.056907301360253904,-0.0005692349971064867
