date,close,symbol,timeframe
2025-02-20 18:00:00,223.14,AMZN,30min
2025-02-20 18:30:00,223.29,AMZN,30min
2025-02-20 19:00:00,223.3,AMZN,30min
2025-02-20 19:30:00,223.2997,AMZN,30min
2025-02-21 04:00:00,223.35,AMZN,30min
2025-02-21 04:30:00,223.75,AMZN,30min
2025-02-21 05:00:00,223.53,AMZN,30min
2025-02-21 05:30:00,223.5,AMZN,30min
2025-02-21 06:00:00,223.3,AMZN,30min
2025-02-21 06:30:00,223.43,AMZN,30min
2025-02-21 07:00:00,223.66,AMZN,30min
2025-02-21 07:30:00,223.72,AMZN,30min
2025-02-21 08:00:00,223.82,AMZN,30min
2025-02-21 08:30:00,223.745,AMZN,30min
2025-02-21 09:00:00,223.18,AMZN,30min
2025-02-21 09:30:00,221.08,AMZN,30min
2025-02-21 10:00:00,219.495,AMZN,30min
2025-02-21 10:30:00,219.4,AMZN,30min
2025-02-21 11:00:00,219.265,AMZN,30min
2025-02-21 11:30:00,218.88,AMZN,30min
2025-02-21 12:00:00,217.63,AMZN,30min
2025-02-21 12:30:00,216.95,AMZN,30min
2025-02-21 13:00:00,216.0497,AMZN,30min
2025-02-21 13:30:00,215.77,AMZN,30min
2025-02-21 14:00:00,214.96,AMZN,30min
2025-02-21 14:30:00,215.463,AMZN,30min
2025-02-21 15:00:00,216.4399,AMZN,30min
2025-02-21 15:30:00,216.49,AMZN,30min
2025-02-21 16:00:00,216.871,AMZN,30min
2025-02-21 16:30:00,216.76,AMZN,30min
2025-02-21 17:00:00,212.8086,AMZN,30min
2025-02-21 17:30:00,216.85,AMZN,30min
2025-02-21 18:00:00,216.76,AMZN,30min
2025-02-21 18:30:00,216.79,AMZN,30min
2025-02-21 19:00:00,216.69,AMZN,30min
2025-02-21 19:30:00,216.58,AMZN,30min
2025-02-24 04:00:00,218.3,AMZN,30min
2025-02-24 04:30:00,218.14,AMZN,30min
2025-02-24 05:00:00,217.89,AMZN,30min
2025-02-24 05:30:00,217.87,AMZN,30min
2025-02-24 06:00:00,218.25,AMZN,30min
2025-02-24 06:30:00,218.1,AMZN,30min
2025-02-24 07:00:00,217.41,AMZN,30min
2025-02-24 07:30:00,217.56,AMZN,30min
2025-02-24 08:00:00,217.68,AMZN,30min
2025-02-24 08:30:00,217.9399,AMZN,30min
2025-02-24 09:00:00,217.52,AMZN,30min
2025-02-24 09:30:00,214.545,AMZN,30min
2025-02-24 10:00:00,213.6351,AMZN,30min
2025-02-24 10:30:00,213.32,AMZN,30min
2025-02-24 11:00:00,214.19,AMZN,30min
2025-02-24 11:30:00,214.07,AMZN,30min
2025-02-24 12:00:00,214.69,AMZN,30min
2025-02-24 12:30:00,214.73,AMZN,30min
2025-02-24 13:00:00,214.9728,AMZN,30min
2025-02-24 13:30:00,214.6,AMZN,30min
2025-02-24 14:00:00,214.5871,AMZN,30min
2025-02-24 14:30:00,214.04,AMZN,30min
2025-02-24 15:00:00,214.27,AMZN,30min
2025-02-24 15:30:00,212.65,AMZN,30min
2025-02-24 16:00:00,212.72,AMZN,30min
2025-02-24 16:30:00,212.46,AMZN,30min
2025-02-24 17:00:00,212.23,AMZN,30min
2025-02-24 17:30:00,212.3998,AMZN,30min
2025-02-24 18:00:00,212.49,AMZN,30min
2025-02-24 18:30:00,212.16,AMZN,30min
2025-02-24 19:00:00,212.48,AMZN,30min
2025-02-24 19:30:00,212.35,AMZN,30min
2025-02-25 04:00:00,211.35,AMZN,30min
2025-02-25 04:30:00,210.74,AMZN,30min
2025-02-25 05:00:00,211.33,AMZN,30min
2025-02-25 05:30:00,211.14,AMZN,30min
2025-02-25 06:00:00,211.51,AMZN,30min
2025-02-25 06:30:00,212.24,AMZN,30min
2025-02-25 07:00:00,213.01,AMZN,30min
2025-02-25 07:30:00,213.14,AMZN,30min
2025-02-25 08:00:00,213.1,AMZN,30min
2025-02-25 08:30:00,212.44,AMZN,30min
2025-02-25 09:00:00,211.62,AMZN,30min
2025-02-25 09:30:00,210.6,AMZN,30min
2025-02-25 10:00:00,207.115,AMZN,30min
2025-02-25 10:30:00,206.9,AMZN,30min
2025-02-25 11:00:00,205.97,AMZN,30min
2025-02-25 11:30:00,207.965,AMZN,30min
2025-02-25 12:00:00,207.8056,AMZN,30min
2025-02-25 12:30:00,209.405,AMZN,30min
2025-02-25 13:00:00,209.53,AMZN,30min
2025-02-25 13:30:00,210.786,AMZN,30min
2025-02-25 14:00:00,210.76,AMZN,30min
2025-02-25 14:30:00,211.48,AMZN,30min
2025-02-25 15:00:00,212.54,AMZN,30min
2025-02-25 15:30:00,212.8,AMZN,30min
2025-02-25 16:00:00,213.62,AMZN,30min
2025-02-25 16:30:00,213.55,AMZN,30min
2025-02-25 17:00:00,213.9,AMZN,30min
2025-02-25 17:30:00,213.744,AMZN,30min
2025-02-25 18:00:00,213.69,AMZN,30min
2025-02-25 18:30:00,213.55,AMZN,30min
2025-02-25 19:00:00,213.7,AMZN,30min
2025-02-25 19:30:00,213.81,AMZN,30min
