,open,high,low,close,volume,symbol,timeframe,ema_9,sma_14,rsi_14,macd_line,macd_signal,macd_hist,bollinger_upper,bollinger_middle,bollinger_lower,atr_14,pct_change,log_return
2025-02-18 19:00:00,183.87,183.99,183.78,183.95,22220,GOOGL,60min,183.88652828321972,184.24131428571428,34.66135458167335,-0.4678096377990357,-0.39396354268880257,-0.07384609511023316,187.18595819116103,184.641415,182.09687180883896,2.7264285714285728,0.038068305416572024,0.000380610612756084
2025-02-19 04:00:00,183.95,184.4,183.87,184.04,29619,GOOGL,60min,183.91722262657578,184.08631428571428,35.667107001321,-0.43159350357348103,-0.4014895348657383,-0.030103968707742734,187.1210099508561,184.580415,182.03982004914388,2.7521428571428572,0.048926338678989545,0.0004891437364844872
2025-02-19 05:00:00,184.04,184.05,183.75,183.97,10707,GOOGL,60min,183.92777810126063,183.9256,35.25557011795554,-0.403884640535523,-0.4019685559996953,-0.0019160845358277,187.04710108052822,184.514915,181.98272891947178,2.7528571428571444,-0.03803520973700847,-0.00038042444957586203
2025-02-19 06:00:00,183.97,184.17,183.85,184.02,17923,GOOGL,60min,183.9462224810085,183.72274285714283,29.829545454545567,-0.37358413940279434,-0.3962916726803151,0.022707533277520786,186.96660158712615,184.45192,181.93723841287385,2.6510714285714294,0.027178344295264445,0.00027174651652322275
2025-02-19 07:00:00,183.99,184.61,183.93,184.52,65769,GOOGL,60min,184.0609779848068,183.76381428571426,56.21621621621636,-0.3057010215421201,-0.37817354245267615,0.07247252091055606,186.90594430903099,184.41692,181.92789569096902,2.4703571428571434,0.27170959678295414,0.002713411335404566
2025-02-19 08:00:00,184.5,206.38,183.77,184.21,118095,GOOGL,60min,184.09078238784548,183.75345714285712,48.397790055248834,-0.27376181499548125,-0.3572911969612372,0.08352938196575593,186.6720061581068,184.31992,181.9678338418932,3.9957357142857126,-0.1680034684586995,-0.0016814475254939292
2025-02-19 09:00:00,184.22,184.8,183.59,184.56,2807181,GOOGL,60min,184.1846259102764,183.7963142857143,56.696428571428434,-0.2176981994390701,-0.32937259745680375,0.11167439801773366,186.40784900322404,184.23492,182.06199099677593,4.032521428571428,0.1900005428586926,0.001898202701372409
2025-02-19 10:00:00,184.53,185.18,183.78,184.5,2663933,GOOGL,60min,184.24770072822113,183.8498714285714,58.657798715994474,-0.17607914794115231,-0.29871390755367344,0.12263475961252113,186.12030377461795,184.14942,182.17853622538203,4.081449999999999,-0.03250975292587999,-0.00032515038491637114
2025-02-19 11:00:00,184.5,185.02,184.435,184.72,1907630,GOOGL,60min,184.34216058257692,184.0064285714286,82.92770867135351,-0.12391517143490205,-0.26375416032991916,0.1398389888950171,185.81414644867237,184.07442,182.33469355132763,4.007521428571429,0.1192411924119341,0.0011917015656581398
2025-02-19 12:00:00,184.73,184.93,184.36,184.825,1446140,GOOGL,60min,184.43872846606155,184.17464285714283,84.88888888888845,-0.07325775199061013,-0.22565487866205736,0.15239712667144723,185.18431800360136,183.97267,182.76102199639863,3.9832428571428573,0.05684278908617557,0.0005682663969237419
2025-02-19 13:00:00,184.825,185.02,184.47,184.52,1330298,GOOGL,60min,184.45498277284923,184.22821428571427,65.75630252100844,-0.057064528756569644,-0.19193680868095983,0.1348722799243902,185.23734751891024,184.00142,182.76549248108975,3.9168214285714305,-0.1650209657784285,-0.0016515727535438677
2025-02-19 14:00:00,184.545,184.91,184.412,184.86,1695940,GOOGL,60min,184.5359862182794,184.31107142857144,71.88679245283085,-0.01660471535373631,-0.15687039001551514,0.14026567466177883,185.31263427076487,184.02667,182.74070572923512,3.888378571428573,0.18426186863211846,0.0018409231470116981
2025-02-19 15:00:00,184.86,185.46,184.49,185.26,3812990,GOOGL,60min,184.6807889746235,184.4167857142857,74.91582491582523,0.047192628085582555,-0.11605778639529561,0.16325041448087818,185.48995861579158,184.09167000000002,182.69338138420846,2.1866428571428593,0.2163799632153962,0.002161461989249795
2025-02-19 16:00:00,185.26,185.72,184.8427,185.04,6084186,GOOGL,60min,184.75263117969882,184.49964285714287,68.7702265372171,0.07908863644300368,-0.07702850182763576,0.15611713827063944,185.60615465175044,184.15616,182.70616534824956,2.236450000000001,-0.11875202418223374,-0.0011882259026977416
2025-02-19 17:00:00,185.01,185.16,184.94,185.0496,20865,GOOGL,60min,184.81202494375907,184.5781857142857,68.14761024557737,0.10394290354423674,-0.04083422075326126,0.144777124297498,185.5650648297504,184.28223,182.99939517024958,2.237164285714286,0.005188067444872324,5.187932869307822e-05
2025-02-19 18:00:00,185.05,185.28,176.775,185.0987,15111,GOOGL,60min,184.86935995500727,184.65380714285715,67.71171412319785,0.12614789453758135,-0.007437797695092736,0.13358569223267408,185.42453770326694,184.41366499999998,183.40279229673303,2.8068071428571426,0.026533426713704067,0.0002652990722258551
2025-02-19 19:00:00,185.09,185.3,172.2979,185.12,13355,GOOGL,60min,184.9194879640058,184.73595,69.557823129252,0.14380652970854158,0.022811067785634128,0.12099546192290744,185.49135848907432,184.48116499999998,183.47097151092564,3.7140999999999997,0.011507374173880258,0.00011506712126367406
2025-02-20 04:00:00,184.77,185.3,184.71,184.99,24324,GOOGL,60min,184.93359037120467,184.80523571428574,66.05960264900685,0.14563245151248339,0.04737534453100398,0.09825710698147941,185.50951921539055,184.545665,183.58181078460947,3.7333857142857148,-0.0702247191011196,-0.0007024938820686669
