,open,high,low,close,volume,symbol,timeframe,ema_9,sma_14,rsi_14,macd_line,macd_signal,macd_hist,bollinger_upper,bollinger_middle,bollinger_lower,atr_14,pct_change,log_return
2025-02-18 19:00:00,226.2512,226.63,226.25,226.58,40822,AMZN,60min,226.2928264588543,226.58859285714286,33.94160583941611,-0.7493871613056058,-0.720354431631744,-0.029032729673861835,231.30886830400758,227.33351499999998,223.35816169599238,2.864857142857143,0.14143021302925884,0.0014133029470217817
2025-02-19 04:00:00,226.8,226.8,225.82,226.16,31102,AMZN,60min,226.26626116708346,226.33859285714286,34.0036563071298,-0.7183374887276841,-0.7199510430509319,0.0016135543232478344,231.14839921810994,227.202015,223.25563078189003,2.892000000000002,-0.185364992497139,-0.0018553700600076987
2025-02-19 05:00:00,226.2,226.31,225.58,226.04,18191,AMZN,60min,226.22100893366678,226.0957357142857,34.31734317343172,-0.6953972895429672,-0.715040292349339,0.019643002806371768,230.9833584303057,227.069515,223.15567156969428,2.9170000000000016,-0.05305978068623762,-0.0005307386236923036
2025-02-19 06:00:00,226.07,226.07,225.61,225.85,11310,AMZN,60min,226.14680714693344,225.81966428571428,32.03161320316127,-0.6846561387339136,-0.7089634616262539,0.024307322892340277,230.80401119518996,226.929015,223.05401880481003,2.7897857142857156,-0.08405591930631395,-0.0008409126610293739
2025-02-19 07:00:00,225.92,226.4,225.83,226.2,25247,AMZN,60min,226.15744571754678,225.70895,41.5207877461706,-0.6405181301087737,-0.6952743953227579,0.054756265213984245,230.61563376866155,226.809515,223.00339623133846,2.6712142857142873,0.15497011290679374,0.0015485015814068843
2025-02-19 08:00:00,226.5842,242.06,225.6,225.746,131342,AMZN,60min,226.07515657403744,225.72223571428572,51.25607779578611,-0.6348542415265683,-0.68319036456352,0.04833612303695167,230.21250415012346,226.616815,223.02112584987654,3.6455000000000024,-0.20070733863836177,-0.002009090257296591
2025-02-19 09:00:00,225.69,226.16,224.18,224.945,3450522,AMZN,60min,225.84912525922996,225.76402142857143,54.17558886509622,-0.68707935170832,-0.68396816199248,-0.0031111897158400126,229.62761831286673,226.35906499999996,223.0905116871332,3.6905,-0.3548235627652385,-0.0035545455461606285
2025-02-19 10:00:00,224.945,225.015,223.71,224.405,4329025,AMZN,60min,225.560300207384,225.71937857142854,45.45454545454546,-0.7632434197799398,-0.699823213549972,-0.0634202062299678,229.08005304781847,226.096315,223.11257695218154,3.6977857142857125,-0.24005868101091288,-0.002403472838324908
2025-02-19 11:00:00,224.405,225.0,224.21,224.96,2284518,AMZN,60min,225.4402401659072,225.76830714285714,55.131086142322104,-0.769944687701809,-0.7138475083803394,-0.056097179321469626,228.44321502284672,225.87231500000001,223.3014149771533,3.644935714285712,0.2473206924979321,0.002470153582062117
2025-02-19 12:00:00,224.969,225.33,224.28,224.445,3546721,AMZN,60min,225.24119213272579,225.76364285714286,49.530533308410085,-0.807503291484494,-0.7325786650011703,-0.07492462648332365,227.51600957818334,225.608815,223.70162042181664,3.6556499999999983,-0.22892958748222947,-0.0022919203188077938
2025-02-19 13:00:00,224.45,225.08,224.03,224.79,2074302,AMZN,60min,225.15095370618064,225.62935714285715,31.71206225680953,-0.8002058637759148,-0.7461041047561192,-0.05410175901979564,227.11039630607974,225.460815,223.81123369392026,3.479935714285714,0.15371249081066463,0.0015359447408366362
2025-02-19 14:00:00,224.795,226.24,224.75,226.205,2929413,AMZN,60min,225.36176296494455,225.62757142857143,49.79558462796421,-0.6724918578643724,-0.7313816553777699,0.05888979751339751,227.17569985143462,225.49306499999997,223.81043014856533,3.4444642857142855,0.6294764001957498,0.006275034725843152
2025-02-19 15:00:00,226.2,226.83,225.8495,226.67,3861876,AMZN,60min,225.62341037195566,225.66114285714283,53.58778625954196,-0.5276732850520034,-0.6906399813126166,0.16296669626061322,227.28081654903875,225.608565,223.93631345096125,2.040392857142856,0.20556574788355153,0.0020535475060930674
2025-02-19 16:00:00,226.67,228.805,225.17,226.24,9740413,AMZN,60min,225.74672829756452,225.65971428571427,49.855491329479904,-0.44250006378817375,-0.6410119978077281,0.19851193401955436,227.34073530276825,225.669065,223.99739469723173,2.27575,-0.18970309260156748,-0.0018988325680571508
2025-02-19 17:00:00,226.2,226.63,226.01,226.17,33781,AMZN,60min,225.83138263805162,225.63042857142858,46.926536731634,-0.376310217341711,-0.5880716417145248,0.21176142437281376,227.31312758138614,225.76381499999997,224.2145024186138,2.2928928571428577,-0.030940594059414295,-0.0003094538164878257
2025-02-19 18:00:00,226.2,233.9171,213.75,226.06,44618,AMZN,60min,225.87710611044133,225.6232857142857,49.21383647798746,-0.32893856878860106,-0.5362450271293401,0.20730645834073902,227.27753060749106,225.8413,224.40506939250892,3.6633999999999998,-0.04863598178360684,-0.0004864781291350676
2025-02-19 19:00:00,226.04,233.9171,210.3591,225.97,16569,AMZN,60min,225.89568488835306,225.61828571428572,49.44707740916277,-0.2952549288248747,-0.488047007468447,0.19279207864357228,227.190680705168,225.80629999999996,224.42191929483192,5.293971428571429,-0.03981243917544619,-0.0003982036643110406
2025-02-20 04:00:00,226.0,226.0,225.24,225.45,21966,AMZN,60min,225.80654791068247,225.58971428571428,46.996996996996955,-0.30698136556182476,-0.4518338790871226,0.14485251352529782,227.14535585403556,225.76730000000003,224.3892441459645,5.315400000000001,-0.23011904235076264,-0.002303842231180966
2025-02-20 05:00:00,225.49,226.09,225.41,225.85,24985,AMZN,60min,225.815238328546,225.56471428571427,47.391952309985136,-0.28076154972259815,-0.41761941321421775,0.1368578634916196,227.11353443934368,225.7498,224.3860655606563,5.323257142857145,0.17742293191396197,0.0017726572335201004
2025-02-20 06:00:00,225.86,226.07,224.91,224.91,21701,AMZN,60min,225.6341906628368,225.50500000000002,44.191217342968244,-0.332005152130904,-0.400496560997555,0.068491408866651,227.07307791181748,225.6823,224.29152208818252,4.230400000000001,-0.4162054460925435,-0.004170739917532813
2025-02-20 07:00:00,225.06,225.78,224.94,225.09,79279,AMZN,60min,225.52535253026946,225.5153571428571,51.10266159695825,-0.354010764819634,-0.39119940176197077,0.03718863694233676,226.9550544557063,225.6078,224.2605455442937,4.1511142857142875,0.08003201280513128,0.000800000042666763
2025-02-20 08:00:00,225.9062,226.6667,224.4,224.89,233306,AMZN,60min,225.39828202421558,225.55,53.88933440256602,-0.3831717347060817,-0.38959386835079296,0.006422133644711281,226.90164773886795,225.54430000000002,224.1869522611321,4.219807142857145,-0.08885334754987761,-0.000888928455353198
2025-02-20 09:00:00,224.78,225.295,222.638,222.775,4530708,AMZN,60min,224.8736256193725,225.3939285714286,35.98460551635665,-0.5703699676973599,-0.4257490882201064,-0.14462087947725355,227.19570722151,225.38105000000002,223.56639277849004,4.353164285714287,-0.940459780337044,-0.009449100271610337
2025-02-20 10:00:00,222.8,223.79,221.88,222.08,4923680,AMZN,60min,224.314900495498,225.225,35.17241379310356,-0.7659769027452512,-0.4937946511251354,-0.27218225162011583,227.5144381132659,225.19254999999998,222.87066188673407,4.414592857142858,-0.31197396476264627,-0.0031246161803437744
2025-02-20 11:00:00,222.085,223.06,221.81,222.38,2888674,AMZN,60min,223.9279203963984,225.05285714285714,34.804539722572486,-0.8865694939908053,-0.5723496196982694,-0.31421987429253595,227.58790663067796,225.00155,222.41519336932205,4.428878571428571,0.1350864553314013,0.0013499529566633633
2025-02-20 12:00:00,222.37,223.04,222.11,222.58,1904305,AMZN,60min,223.65833631711877,224.79392857142858,23.008190618019256,-0.9549930968870228,-0.6488783151360201,-0.3061147817510027,227.61841860559366,224.84324999999998,222.0680813944063,4.388878571428569,0.08993614533681082,0.0008989572701759077
2025-02-20 13:00:00,222.575,222.58,222.18,222.28,2244221,AMZN,60min,223.38266905369505,224.48035714285714,16.488549618320775,-1.021649844490753,-0.7234326210069667,-0.2982172234837862,227.71130497932927,224.71000000000004,221.7086950206708,4.347414285714284,-0.13478299937101923,-0.001348739133558623
2025-02-20 14:00:00,222.26,222.84,222.05,222.49,2597538,AMZN,60min,223.20413524295606,224.2125,20.379146919431477,-1.045478922020834,-0.7878418812097403,-0.25763704081109373,227.7745036124077,224.61425,221.4539963875923,4.144199999999996,0.09447543638654299,0.0009443083643459655
2025-02-20 15:00:00,222.5,223.5,222.36,222.85,4584758,AMZN,60min,223.13330819436484,223.97535714285715,24.924471299093724,-1.0235161887806612,-0.8349767427239245,-0.18853944605673667,227.75997304922137,224.50874999999996,221.25752695077855,4.181342857142852,0.16180502494493876,0.0016167426164983673
2025-02-20 16:00:00,222.84,233.725,222.33,222.92,10405379,AMZN,60min,223.0906465554919,223.75107142857146,26.139817629179262,-0.9890608714126472,-0.8657935684616691,-0.1232673029509781,227.76063919875875,224.43249999999998,221.1043608012412,3.5547642857142785,0.03141126318151333,0.0003140633087707909
2025-02-20 17:00:00,222.915,223.09,209.5124,222.94,39893,AMZN,60min,223.06051724439354,223.53464285714287,26.72811059907839,-0.9491991740854075,-0.8824746895864168,-0.06672448449899071,227.72858921117685,224.34,220.95141078882315,2.841878571428564,0.00897182845864819,8.971426014189638e-05
2025-02-20 18:00:00,222.94,223.31,222.88,223.29,69352,AMZN,60min,223.10641379551487,223.38035714285715,32.96529968454263,-0.8792311870161029,-0.8818259890723541,0.0025948020562511775,227.49469538461722,224.19425,220.8938046153828,2.8183071428571367,0.15699291289135164,0.001568698078451508
2025-02-20 19:00:00,223.2203,223.36,223.2,223.2997,44318,AMZN,60min,223.1450710364119,223.19819285714289,28.567826949258034,-0.8136194457279942,-0.8681846804034822,0.05456523467548802,227.13241368971939,224.025735,220.9190563102806,2.7811642857142806,0.00434412647229987,4.344032117858407e-05
2025-02-21 04:00:00,223.25,223.82,223.01,223.75,26080,AMZN,60min,223.26605682912952,223.11533571428572,39.37728937728942,-0.7170208513201715,-0.8379519145868201,0.1209310632666486,226.82868960068149,223.90123499999999,220.97378039931849,2.756164285714281,0.2016572346492218,0.0020145417938571774
2025-02-21 05:00:00,223.73,223.82,223.42,223.5,12809,AMZN,60min,223.31284546330363,223.0017642857143,35.62386980108495,-0.6531100340340288,-0.8009835384762619,0.14787350444223313,226.49632455218887,223.767735,221.0391454478111,2.722592857142853,-0.11173184357542443,-0.0011179431013412834
2025-02-21 06:00:00,223.5,223.53,223.26,223.43,14004,AMZN,60min,223.33627637064293,222.89747857142856,36.48148148148161,-0.6011786525815523,-0.76102256129732,0.1598439087157677,226.14426192781198,223.636235,221.12820807218802,2.579971428571426,-0.03131991051453786,-0.00031324816222846766
2025-02-21 07:00:00,223.43,223.81,223.3,223.72,41121,AMZN,60min,223.41302109651437,222.9649785714286,63.21678321678316,-0.5305067309013225,-0.7149193952181205,0.18441266431679804,225.78022869763626,223.52373500000004,221.26724130236383,2.4266142857142836,0.12979456653090526,0.0012971040619922103
2025-02-21 08:00:00,223.48,224.0,222.8,223.745,158326,AMZN,60min,223.4794168772115,223.08390714285716,78.65748709122188,-0.46709702894784755,-0.665354921964066,0.19825789301621843,225.50979214820586,223.438485,221.3671778517941,2.3758999999999975,0.011174682639025768,0.00011174058317875526
2025-02-21 09:00:00,223.73,224.06,220.8705,221.08,5657721,AMZN,60min,222.9995335017692,222.99105000000003,37.666034155597906,-0.6246866125575536,-0.6572212600827636,0.03253464752520996,225.19937385849448,223.19998500000003,221.20059614150557,2.5144357142857126,-1.191088069007129,-0.011982383571503653
2025-02-21 10:00:00,220.8,221.16,218.07,219.4,8146335,AMZN,60min,222.27962680141536,222.76390714285714,26.4444444444444,-0.8750523933052534,-0.7007874867272615,-0.17426490657799187,225.39477668469465,222.924485,220.45419331530536,2.6687214285714282,-0.7599059164103528,-0.007628079123932368
2025-02-21 11:00:00,219.41,219.76,218.565,218.88,3938635,AMZN,60min,221.5997014411323,222.52105,25.609756097560933,-1.1027172939673449,-0.7811734481752783,-0.3215438457920665,225.4693149555112,222.613985,219.75865504448882,2.725507142857142,-0.23701002734731746,-0.0023729134069442968
