datetime,open,high,low,close,volume,symbol,timeframe,ema_9,sma_14,rsi_14,macd_line,macd_signal,macd_hist,bollinger_upper,bollinger_middle,bollinger_lower,atr_14,pct_change,log_return
2024-12-05 14:15:00,369.95001220703125,371.8800048828125,369.8699951171875,371.44500732421875,2448160,TSLA,15m,370.501702148463,370.47268458775113,60.67466997157532,-0.11530373206278455,-0.0811717898690707,-0.03413194219371385,373.7118010208485,370.83025817871095,367.9487153365734,2.1827523367745534,0.4013990440695947,0.00400595587433879
2024-12-05 14:30:00,371.4100036621094,372.29998779296875,370.79998779296875,370.85400390625,1666210,TSLA,15m,370.5721625000204,370.552969796317,54.01877194552165,-0.08186971042084679,-0.08131137397942592,-0.0005583364414208647,373.7205772461684,370.84020843505857,367.95983962394877,2.0613294328962053,-0.15910926417510574,-0.001592359773909842
2024-12-05 14:45:00,370.8349914550781,372.3800048828125,370.42010498046875,372.17340087890625,1551611,TSLA,15m,370.8924101757976,370.6278555733817,53.768869580480946,0.05050906458654936,-0.05494728626623087,0.10545635085278023,373.67198081357134,370.8249984741211,367.9780161346709,2.0277579171316966,0.3557726109894688,0.0035514123729579916
2024-12-05 15:00:00,372.1000061035156,372.70001220703125,371.07000732421875,372.0640869140625,1540784,TSLA,15m,371.1267455234506,370.82314845493863,61.184251591044706,0.14492882485171776,-0.014972064042641148,0.1599008888943589,373.56328164328085,370.79270324707034,368.0221248508598,1.929901123046875,-0.029371783310039312,-0.0002937609766313568
2024-12-05 15:15:00,372.04119873046875,372.4800109863281,369.6000061035156,369.6499938964844,1571641,TSLA,15m,370.8313951980574,370.80931963239397,49.31460377961876,0.024675589185903846,-0.00704253339693215,0.031718122582835996,372.98376966376225,370.58170318603516,368.17963670830807,2.0149078369140625,-0.6488379562781366,-0.006509520594432448
2024-12-05 15:30:00,369.6578063964844,371.7099914550781,369.65008544921875,371.4526062011719,1802623,TSLA,15m,370.9556373986803,370.8887917654855,53.60541930379747,0.07397702042925403,0.009161377368305086,0.06481564306094895,372.90017237363026,370.55433349609376,368.20849461855727,2.0642002650669644,0.48765381697593035,0.004864686372376266
2024-12-05 15:45:00,371.4750061035156,371.4992980957031,369.0,369.489990234375,2658990,TSLA,15m,370.66250796581926,370.78093392508373,45.487739930401034,-0.044801502533971416,-0.0016311986121502137,-0.0431703039218212,372.76732507940824,370.6150833129883,368.46284154656837,2.141357421875,-0.5283624166400269,-0.005297631871317989
2024-12-06 09:30:00,377.2699890136719,377.5199890136719,371.78009033203125,373.87298583984375,11919630,TSLA,15m,371.30460354062416,370.9832981654576,56.721339011495814,0.21228963464085382,0.0411529680384506,0.17113666660240323,373.3758693282436,370.8222320556641,368.26859478308455,2.647792271205357,1.1862285099221603,0.011792479687524329
2024-12-06 09:45:00,373.8999938964844,375.889892578125,372.35198974609375,373.9200134277344,4543950,TSLA,15m,371.8276855180462,371.08372715541293,53.577929783360986,0.4150465481606602,0.11593168406289253,0.29911486409776766,373.8671152729001,370.9619827270508,368.05685018120147,2.735499790736607,0.01257849314386661,0.0001257770211774984
2024-12-06 10:00:00,373.95001220703125,374.5,370.79998779296875,373.4767150878906,3960574,TSLA,15m,372.1574914320151,371.1949201311384,53.99203002670223,0.5338089741141516,0.19950714207314435,0.3343018320410073,374.17421783037184,371.16931915283203,368.1644204752922,2.890500749860491,-0.11855432282964484,-0.001186246540595903
2024-12-06 10:15:00,373.4949951171875,375.04998779296875,372.79998779296875,373.9621887207031,2807367,TSLA,15m,372.5184308897527,371.5300772530692,63.53539799637304,0.6595004070472328,0.29150579506796204,0.36799461197927075,374.55691226416405,371.37524871826173,368.1935851723594,2.77978515625,0.1299876573826797,0.0012990324656849555
2024-12-06 10:30:00,373.9621887207031,375.3900146484375,373.3500061035156,374.1199951171875,2196722,TSLA,15m,372.8387437352397,371.8279266357422,62.40244710495502,0.7630494712352061,0.3858145303014109,0.37723494093379517,374.930697188232,371.5642486572266,368.1978001262212,2.7876499720982144,0.04219848991262598,0.00042189588853858335
2024-12-06 10:45:00,374.19000244140625,374.95001220703125,373.5,373.95001220703125,1537816,TSLA,15m,373.06099742959805,372.1707850864955,64.832603115387,0.8219220446893019,0.4730360331789891,0.34888601151031273,375.2292243548015,371.7117492675781,368.19427418035474,2.7962232317243303,-0.04543539836810995,-0.0004544572337282408
2024-12-06 11:00:00,373.9919128417969,376.1383056640625,373.7099914550781,374.5150146484375,2712319,TSLA,15m,373.35180087336596,372.49614388602123,64.29193820509826,0.9037520671408288,0.5591792399713571,0.3445728271694717,375.6009944120066,371.88550567626953,368.17001694053243,2.7125331333705356,0.15109036581431035,0.0015097633916217506
2024-12-06 11:15:00,374.4599914550781,376.3299865722656,374.3299865722656,376.2200012207031,2120817,TSLA,15m,373.9254409428334,372.8372148786272,64.77813017697828,1.0935750640896345,0.6660584047950127,0.4275166592946218,376.2579834348553,372.07080535888673,367.88362728291816,2.711818150111607,0.455251860560546,0.004542187236744041
2024-12-06 11:30:00,376.29998779296875,376.6400146484375,375.32000732421875,376.0199890136719,1883426,TSLA,15m,374.3443505570011,373.20621381487166,66.38474568068528,1.2138790017183396,0.7756225241796781,0.4382564775386615,376.81828223492073,372.2758041381836,367.7333260414465,2.6989615304129466,-0.053163629361085984,-0.0005317776622919035
2024-12-06 11:45:00,376.0899963378906,376.13409423828125,374.44000244140625,374.8500061035156,1398136,TSLA,15m,374.44548166630403,373.39739990234375,58.570510026794146,1.2009688745293374,0.8606917942496101,0.34027708027972736,377.004447701958,372.55480499267577,368.10516228339355,2.6799752371651784,-0.3111491262007604,-0.0031163420156093465
2024-12-06 12:00:00,374.8500061035156,375.03948974609375,373.2200012207031,374.5,1593874,TSLA,15m,374.4563853330433,373.57139369419644,57.68141102381603,1.1492471327243834,0.9184028619445648,0.23084427077981862,377.13542350963473,372.7822998046875,368.4291760997403,2.693509783063616,-0.09337230834109977,-0.0009341592743514159
2024-12-06 12:15:00,374.5,374.95001220703125,373.6499938964844,374.5,1107901,TSLA,15m,374.46510826643464,373.9178227015904,68.04075729746788,1.0956275671196636,0.9538478029795846,0.14177976414007898,377.1108274089861,373.04980010986327,368.98877281074044,2.580653599330357,0.0,0.0
2024-12-06 12:30:00,374.5198974609375,374.54998779296875,373.0700988769531,373.2362060546875,1062726,TSLA,15m,374.21932782408527,374.0452226911272,56.91157862371542,0.9403166802862302,0.9511415784409137,-0.010824898154683571,377.0052325866899,373.21361083984374,369.4219890929976,2.539217267717634,-0.33746166764018204,-0.003380323537855097
2024-12-06 12:45:00,373.25,375.1400146484375,373.25,374.83221435546875,1125967,TSLA,15m,374.34190513036197,374.4268101283482,71.30689010496796,0.9352354034245423,0.9479603434376396,-0.012724940013097319,377.1444417565661,373.3829711914062,369.62150062624636,2.4966823032924106,0.4276134723509184,0.004267018039627921
2024-12-06 13:00:00,374.85699462890625,376.32000732421875,374.80010986328125,376.07000732421875,1737848,TSLA,15m,374.68752556913336,374.583740234375,61.69726708478212,1.0193377121833578,0.9622358171867833,0.057101894996574476,377.39021646825483,373.6437713623047,369.8973262563545,2.031675066266741,0.33022587743116727,0.003296818291769348
2024-12-06 13:15:00,376.0841979980469,376.6400146484375,375.5801086425781,376.1099853515625,1282932,TSLA,15m,374.9720175256192,374.7401668003627,61.66849323087229,1.0768025806322044,0.9851491698758676,0.0916534107563367,377.6744025780064,373.8406005859375,370.00679859386867,1.85467529296875,0.010630474795947364,0.00010629909801016169
2024-12-06 13:30:00,376.13330078125,377.2605895996094,375.70001220703125,376.1600036621094,1773717,TSLA,15m,375.2096147529172,374.9318302699498,64.92233853339307,1.1135437236413281,1.0108280806289598,0.10271564301236835,377.9170337010003,374.04539642333987,370.1737591456794,1.7018585205078125,0.013298852063203803,0.00013297967844265918
2024-12-06 13:45:00,376.1300048828125,377.3900146484375,375.8900146484375,376.8323059082031,1507790,TSLA,15m,375.5341529839744,375.1368386404855,65.6364095845498,1.1832705108880646,1.0453165666807809,0.13795394420728369,377.87069460661195,374.4045120239258,370.93832944123966,1.648287091936384,0.1787277327595982,0.0017856820479949847
2024-12-06 14:00:00,376.80499267578125,377.159912109375,375.80010986328125,376.0799865722656,1111796,TSLA,15m,375.6433197016327,375.27683803013394,60.02841840638322,1.1644011178483424,1.0691334769142933,0.09526764093404916,377.88327149537105,374.6358810424805,371.38849058958994,1.599700927734375,-0.19964300410081348,-0.00199842556385263
2024-12-06 14:15:00,376.0299987792969,377.04998779296875,375.60009765625,376.49920654296875,1215564,TSLA,15m,375.81449706989997,375.45892333984375,62.7187239251847,1.1697899258891766,1.08926476670927,0.08052515917990655,377.26330528493463,374.98634185791013,372.70937843088564,1.5996922084263392,0.11147095981469679,0.0011140887707215624
2024-12-06 14:30:00,376.4682922363281,377.20001220703125,376.1499938964844,376.7900085449219,1031218,TSLA,15m,376.0095993649044,375.62142290387834,61.669959329611736,1.1838788676623153,1.1081875868998792,0.07569128076243614,377.481431277321,375.13219299316404,372.7829547090071,1.5012425013950892,0.07723841030722323,0.0007720859679775543
