datetime,open,high,low,close,volume,symbol,timeframe,ema_9,sma_14,rsi_14,macd_line,macd_signal,macd_hist,bollinger_upper,bollinger_middle,bollinger_lower,atr_14,pct_change,log_return
2024-12-06 12:30:00,142.91709899902344,142.92999267578125,142.02999877929688,142.4250030517578,8708595,NVDA,30m,143.44318196625892,144.231328691755,26.93427739393593,-0.5630598338262587,-0.23131903256270633,-0.3317408012635523,147.05547977202804,144.59543533325194,142.13539089447585,1.0304249354771204,-0.3400665078265974,-0.0034064604823021514
2024-12-06 13:00:00,142.4199981689453,142.90989685058594,142.3699951171875,142.6708984375,5759489,NVDA,30m,143.28872526050714,143.99711390904017,29.365346095419895,-0.604633729395573,-0.3059819719292797,-0.29865175746629335,147.10027918507896,144.4949806213379,141.88968205759684,1.0432826450892858,0.17264902964602147,0.0017250016252929178
2024-12-06 13:30:00,142.67990112304688,142.6999969482422,142.3000030517578,142.61500549316406,5585672,NVDA,30m,143.15398130703852,143.8324715750558,33.46816203959061,-0.6347741533425619,-0.37174040821193616,-0.2630337451306258,147.13146279195186,144.3952308654785,141.65899893900516,0.9757821219308036,-0.03917613539135001,-0.0003918381124407145
2024-12-06 14:00:00,142.61500549316406,142.6300048828125,142.17999267578125,142.5850067138672,5569812,NVDA,30m,143.04018638840427,143.6949724469866,35.3976646634504,-0.6535476171384573,-0.42810184999724044,-0.2254457671412169,147.0671303708685,144.25647583007813,141.44582128928775,0.952925545828683,-0.02103479868275082,-0.00021037011306815058
2024-12-06 14:30:00,142.58999633789062,142.7100067138672,142.27000427246094,142.2799072265625,4921054,NVDA,30m,142.88813055603592,143.50953674316406,30.123136595168006,-0.6851467559414459,-0.47951083118608157,-0.20563592475536435,146.89822150159276,144.0732208251953,141.24822014879786,0.9257049560546875,-0.21397725773295573,-0.0021420651616607853
2024-12-06 15:00:00,142.26499938964844,142.5,141.8800048828125,142.10499572753906,8963992,NVDA,30m,142.73150359033656,143.28980800083704,25.96783345492345,-0.7160490297867739,-0.52681847090622,-0.18923055888055385,146.66518361225891,143.87472076416014,141.08425791606138,0.9414193289620536,-0.12293478568615734,-0.0012301041248126204
2024-12-06 15:30:00,142.10499572753906,142.47999572753906,141.7899932861328,142.39999389648438,14636169,NVDA,30m,142.66520165156612,143.10481480189733,30.089527447107017,-0.7085674926296406,-0.5631682752509042,-0.1453992173787364,146.37001676773335,143.69472045898436,141.01942415023538,0.952134268624442,0.20759169474302563,0.0020737652092159085
2024-12-09 09:30:00,138.0,139.9499969482422,137.80999755859375,139.6699981689453,48049580,NVDA,30m,142.06616095504197,142.72338649204798,21.021671518993628,-0.9124084831776997,-0.6330163168362634,-0.2793921663414364,146.39428804534288,143.38072509765624,140.3671621499696,1.2535629272460938,-1.917131913308645,-0.019357471908291457
2024-12-09 10:00:00,139.67999267578125,139.92999267578125,138.61000061035156,138.66000366210938,14976679,NVDA,30m,141.38492949645544,142.23517281668526,14.908341689646534,-1.1422845078483874,-0.7348699550386881,-0.4074145528096993,146.65407054345533,143.06772537231444,139.48138020117355,1.2424915858677454,-0.7231291759696612,-0.007257564282759621
2024-12-09 10:30:00,138.66000366210938,138.86729431152344,137.58999633789062,137.8300018310547,16934829,NVDA,30m,140.6739439633753,141.7551727294922,15.086474796417974,-1.375580291388502,-0.863012022308651,-0.512568269079851,146.9443984699253,142.73372573852538,138.52305300712547,1.2344414847237724,-0.5985877752298752,-0.006003864933831293
2024-12-09 11:00:00,137.8300018310547,138.22999572753906,137.1300048828125,138.08999633789062,14077213,NVDA,30m,140.15715443827838,141.3522720336914,18.885838230565795,-1.5219454569627544,-0.9947987092394718,-0.5271467477232826,146.9571745884537,142.39442520141603,137.83167581437834,1.2233690534319197,0.18863418949570665,0.0018845649863053094
2024-12-09 11:30:00,138.08999633789062,138.49000549316406,137.8800048828125,138.32000732421875,7953340,NVDA,30m,139.78972501546644,141.04012952532088,23.527323818679292,-1.6009264572131485,-1.1160242588342073,-0.4849021983789412,146.76125939453937,142.0513656616211,137.34147192870284,1.1176550728934151,0.1665660021927362,0.0016642743487665728
2024-12-09 12:00:00,138.375,138.7100067138672,138.22000122070312,138.4499969482422,7037500,NVDA,30m,139.5217794020216,140.78655787876673,26.929369976141317,-1.6341924394563137,-1.2196578949586285,-0.4145345444976851,146.48309850535003,141.72437057495117,136.9656426445523,1.051227024623326,0.09397745600081553,0.0009393332483636648
2024-12-09 12:30:00,138.4550018310547,139.72000122070312,138.43040466308594,139.33999633789062,8253918,NVDA,30m,139.4854227891954,140.53148651123047,26.72941653756739,-1.5706351529859148,-1.2898533465640858,-0.28078180642182904,146.0486114445218,141.4408706665039,136.833129888486,1.0511986868722099,0.6428309203799776,0.006407735745487694
2024-12-09 13:00:00,139.33999633789062,139.7830047607422,139.0706024169922,139.56500244140625,6495806,NVDA,30m,139.50133871963757,140.32720075334822,30.70640817393702,-1.484991377231637,-1.328880952697596,-0.156110424534041,145.40368336903967,141.14437103271484,136.88505869639002,1.037799290248326,0.16147991203472323,0.001613496734120609
2024-12-09 13:30:00,139.57000732421875,139.83999633789062,139.05999755859375,139.11900329589844,5670293,NVDA,30m,139.42487163488974,140.07349395751953,26.66877817713835,-1.4365468536785784,-1.3504141328937926,-0.08613272078478573,144.904335572923,140.87282104492186,136.84130651692072,1.0549490792410714,-0.31956374284810574,-0.003200754381961591
2024-12-09 14:00:00,139.11500549316406,139.16000366210938,138.63999938964844,138.67999267578125,5758223,NVDA,30m,139.27589584306804,139.79242161342077,25.390821072560755,-1.4172416285260852,-1.3637796320202513,-0.05346199650583383,144.52894193298937,140.62029037475585,136.71163881652234,1.063521248953683,-0.3155648112166509,-0.003160637669293125
2024-12-09 14:30:00,138.69000244140625,138.77000427246094,138.0500030517578,138.4481964111328,6547439,NVDA,30m,139.11035595668102,139.49693516322546,24.765723604114783,-1.404456420489396,-1.3719149897140803,-0.03254143077531557,144.30429890467892,140.4082000732422,136.51210124180548,1.082806178501674,-0.16714470499745726,-0.001672845476075701
2024-12-09 15:00:00,138.44000244140625,138.63999938964844,138.1300048828125,138.28500366210938,5905047,NVDA,30m,138.9452854977667,139.21158490862166,25.20203225696457,-1.3914525432261655,-1.3758225004164975,-0.015630042809668065,144.15308861616512,140.22245025634766,136.2918118965302,1.0878056117466517,-0.11787278798405243,-0.0011794231259388862
2024-12-09 15:30:00,138.3000030517578,139.13999938964844,138.24989318847656,138.80499267578125,11453233,NVDA,30m,138.91722693336962,138.97587040492468,30.357074737375584,-1.3239267061802593,-1.36544334156925,0.04151663538899064,143.78194710361362,140.01715011596679,136.25235312831995,1.1070992606026786,0.37602704552290867,0.0037532183113976247
2024-12-10 09:30:00,138.89999389648438,141.82000732421875,138.80999755859375,140.92999267578125,33332859,NVDA,30m,139.31978008185195,138.87087031773157,42.81522958331344,-1.086418694749085,-1.309638412205217,0.2232197174561319,143.56248481508965,139.94239959716796,136.32231437924628,1.2731715611049108,1.530924759286978,0.015193243520406264
2024-12-10 10:00:00,140.9250030517578,141.27999877929688,140.05999755859375,140.07000732421875,13041715,NVDA,30m,139.46982553032532,138.8994424002511,52.392407812673966,-0.9565588996527481,-1.2390225096947234,0.2824636100419753,143.19908383924786,139.8123550415039,136.42562624375995,1.0324576241629464,-0.6102216676764805,-0.006120911292146108
2024-12-10 10:30:00,140.05999755859375,140.16000366210938,138.10000610351562,138.14500427246094,14318005,NVDA,30m,139.20486127875245,138.86265672956193,47.22371657248147,-0.9974774358325647,-1.1907134949222917,0.19323605908972707,142.78122549870704,139.58885498046874,136.39648446223043,1.085315159388951,-1.3743149504533259,-0.013838460843168318
2024-12-10 11:00:00,138.13999938964844,138.27999877929688,137.07000732421875,137.17990112304688,15527192,NVDA,30m,138.79986924761133,138.81622096470423,46.54572165675637,-1.0951571392220387,-1.1716022237822412,0.07644508456020249,142.35430703729673,139.31859970092773,136.28289236455873,1.080507550920759,-0.6986160335632596,-0.007010677809144679
2024-12-10 11:30:00,137.19000244140625,137.25999450683594,136.17999267578125,136.97999572753906,15449664,NVDA,30m,138.43589454359687,138.73693520682198,44.06416204686656,-1.1751532672831217,-1.1723124324824175,-0.002840834800704295,141.9215389630288,139.05360412597656,136.18566928892432,1.0790797642299108,-0.14572498877113427,-0.0014583127089852336
