date,close,symbol,timeframe
2024-12-05 14:15:00,442.9901123046875,MSFT,15m
2024-12-05 14:30:00,443.29010009765625,MSFT,15m
2024-12-05 14:45:00,443.0249938964844,MSFT,15m
2024-12-05 15:00:00,442.94500732421875,MSFT,15m
2024-12-05 15:15:00,442.42401123046875,MSFT,15m
2024-12-05 15:30:00,443.42999267578125,MSFT,15m
2024-12-05 15:45:00,442.6300048828125,MSFT,15m
2024-12-06 09:30:00,444.6549987792969,MSFT,15m
2024-12-06 09:45:00,445.30999755859375,MSFT,15m
2024-12-06 10:00:00,444.1050109863281,MSFT,15m
2024-12-06 10:15:00,444.82000732421875,MSFT,15m
2024-12-06 10:30:00,444.3182067871094,MSFT,15m
2024-12-06 10:45:00,443.3399963378906,MSFT,15m
2024-12-06 11:00:00,443.1199951171875,MSFT,15m
2024-12-06 11:15:00,444.31500244140625,MSFT,15m
2024-12-06 11:30:00,443.8299865722656,MSFT,15m
2024-12-06 11:45:00,442.80499267578125,MSFT,15m
2024-12-06 12:00:00,443.3399963378906,MSFT,15m
2024-12-06 12:15:00,442.9700012207031,MSFT,15m
2024-12-06 12:30:00,442.95001220703125,MSFT,15m
2024-12-06 12:45:00,442.3999938964844,MSFT,15m
2024-12-06 13:00:00,443.45001220703125,MSFT,15m
2024-12-06 13:15:00,443.2799987792969,MSFT,15m
2024-12-06 13:30:00,443.44500732421875,MSFT,15m
2024-12-06 13:45:00,443.58990478515625,MSFT,15m
2024-12-06 14:00:00,443.2900085449219,MSFT,15m
2024-12-06 14:15:00,443.05999755859375,MSFT,15m
2024-12-06 14:30:00,443.6400146484375,MSFT,15m
2024-12-06 14:45:00,443.7650146484375,MSFT,15m
2024-12-06 15:00:00,444.30499267578125,MSFT,15m
2024-12-06 15:15:00,444.2749938964844,MSFT,15m
2024-12-06 15:30:00,444.6050109863281,MSFT,15m
2024-12-06 15:45:00,443.5199890136719,MSFT,15m
2024-12-09 09:30:00,440.8299865722656,MSFT,15m
2024-12-09 09:45:00,442.3399963378906,MSFT,15m
2024-12-09 10:00:00,444.122314453125,MSFT,15m
2024-12-09 10:15:00,443.7349853515625,MSFT,15m
2024-12-09 10:30:00,445.0210876464844,MSFT,15m
2024-12-09 10:45:00,445.0899963378906,MSFT,15m
2024-12-09 11:00:00,445.6499938964844,MSFT,15m
2024-12-09 11:15:00,447.06500244140625,MSFT,15m
2024-12-09 11:30:00,446.4960021972656,MSFT,15m
2024-12-09 11:45:00,446.7049865722656,MSFT,15m
2024-12-09 12:00:00,447.0199890136719,MSFT,15m
2024-12-09 12:15:00,447.2699890136719,MSFT,15m
2024-12-09 12:30:00,446.6650085449219,MSFT,15m
2024-12-09 12:45:00,446.260009765625,MSFT,15m
2024-12-09 13:00:00,446.5,MSFT,15m
2024-12-09 13:15:00,446.1600036621094,MSFT,15m
2024-12-09 13:30:00,446.6199951171875,MSFT,15m
2024-12-09 13:45:00,446.5799865722656,MSFT,15m
2024-12-09 14:00:00,446.07501220703125,MSFT,15m
2024-12-09 14:15:00,446.0950012207031,MSFT,15m
2024-12-09 14:30:00,445.6499938964844,MSFT,15m
2024-12-09 14:45:00,446.1099853515625,MSFT,15m
2024-12-09 15:00:00,446.2319030761719,MSFT,15m
