date,close,symbol,timeframe
2024-12-06 12:30:00,176.26499938964844,GOOG,30m
2024-12-06 13:00:00,176.5850067138672,GOOG,30m
2024-12-06 13:30:00,176.42999267578125,GOOG,30m
2024-12-06 14:00:00,175.97999572753906,GOOG,30m
2024-12-06 14:30:00,176.11000061035156,GOOG,30m
2024-12-06 15:00:00,176.110107421875,GOOG,30m
2024-12-06 15:30:00,176.4199981689453,GOOG,30m
2024-12-09 09:30:00,176.50999450683594,GOOG,30m
2024-12-09 10:00:00,176.17999267578125,GOOG,30m
2024-12-09 10:30:00,176.1199951171875,GOOG,30m
2024-12-09 11:00:00,177.30999755859375,GOOG,30m
2024-12-09 11:30:00,177.625,GOOG,30m
2024-12-09 12:00:00,177.74000549316406,GOOG,30m
2024-12-09 12:30:00,177.72000122070312,GOOG,30m
2024-12-09 13:00:00,177.64999389648438,GOOG,30m
2024-12-09 13:30:00,177.5,GOOG,30m
2024-12-09 14:00:00,177.02000427246094,GOOG,30m
2024-12-09 14:30:00,176.9199981689453,GOOG,30m
2024-12-09 15:00:00,176.96499633789062,GOOG,30m
2024-12-09 15:30:00,177.0500030517578,GOOG,30m
2024-12-10 09:30:00,185.77000427246094,GOOG,30m
2024-12-10 10:00:00,186.1199951171875,GOOG,30m
2024-12-10 10:30:00,183.6300048828125,GOOG,30m
2024-12-10 11:00:00,183.67019653320312,GOOG,30m
2024-12-10 11:30:00,184.69000244140625,GOOG,30m
2024-12-10 12:00:00,185.22999572753906,GOOG,30m
2024-12-10 12:30:00,185.0749969482422,GOOG,30m
2024-12-10 13:00:00,185.8699951171875,GOOG,30m
2024-12-10 13:30:00,185.92999267578125,GOOG,30m
2024-12-10 14:00:00,186.17739868164062,GOOG,30m
2024-12-10 14:30:00,185.74000549316406,GOOG,30m
2024-12-10 15:00:00,185.94000244140625,GOOG,30m
2024-12-10 15:30:00,186.52000427246094,GOOG,30m
2024-12-11 09:30:00,194.5,GOOG,30m
2024-12-11 10:00:00,193.35330200195312,GOOG,30m
2024-12-11 10:30:00,194.49000549316406,GOOG,30m
2024-12-11 11:00:00,193.0554962158203,GOOG,30m
